Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LCL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LCL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LCL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LCL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LCL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LCL_M_R
6320,Cropland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6321,Cropland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6322,Cropland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6323,Cropland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6324,Cropland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
6325,Cropland,Bareland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6326,Cropland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6327,Cropland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6328,Cropland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
6329,Cropland,Bareland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
6330,Cropland,Bareland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6331,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6332,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
6333,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
6334,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6335,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6336,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
6337,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
6338,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
6339,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
6340,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6341,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6342,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
6343,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6344,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6345,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6346,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6347,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
6348,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6349,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6350,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6351,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6352,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6353,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6354,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6355,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6356,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
6357,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
6358,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
6359,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6360,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
6361,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6362,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6363,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
6364,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6365,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6366,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
6367,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6368,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6369,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6370,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6371,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6372,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6373,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
6374,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6375,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6376,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6377,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
6378,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6379,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6380,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6381,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6382,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6383,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6384,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6385,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6386,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
6387,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6388,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
6389,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6390,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6391,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6392,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
6393,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6394,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6395,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
6396,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
6397,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Built-up
6398,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6399,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
6400,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6401,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
6402,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
6403,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6404,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
