Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KCU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KCU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KCU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KCU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KCU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KCU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KCU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KCU_M_R
5719,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
5720,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
5721,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
5722,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
5723,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
5724,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
5725,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
5726,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
5727,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
5728,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
5729,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
5730,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
5731,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
5732,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
5733,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
5734,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
5735,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
5736,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
5737,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
5738,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
5739,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5740,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
5741,Water,Water,Wetland,Non_Water,Wetland,Built-up,Water,Forest
5742,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
5743,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
5744,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
5745,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
5746,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
5747,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
5748,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Cropland
5749,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
5750,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
5751,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
5752,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
5753,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
5754,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
5755,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
5756,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
5757,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
5758,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
5759,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
5760,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
5761,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
5762,Water,Water,Wetland,Water,Wetland,NULL,Water,Grassland
5763,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
5764,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
5765,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
5766,Water,Water,Wetland,Water,Wetland,Water,NULL,Forest
5767,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
5768,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
5769,Water,Water,Wetland,Water,Wetland,Water,Water,Cropland
5770,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
5771,Water,Water,Wetland,Water,Wetland,Water,Water,Water
5772,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
5773,Water,Water,Wetland,Water,Wetland,Water,Forest,Bareland
5774,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
5775,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
5776,Water,Water,Wetland,Water,Wetland,Forest,NULL,Forest
5777,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
5778,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
5779,Water,Water,Wetland,Water,Wetland,Forest,Forest,Water
5780,Water,Water,Wetland,Water,Wetland,Forest,Forest,Forest
5781,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
5782,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
5783,Water,Water,Bareland,NULL,Non_Wetland,NULL,Built-up,Water
5784,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
5785,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
5786,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
5787,Water,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
5788,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
5789,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
5790,Water,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,Water
5791,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5792,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Water
5793,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Forest
5794,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
5795,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
5796,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
5797,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
5798,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
5799,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
5800,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
5801,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
5802,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
5803,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
5804,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
5805,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Forest
5806,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
5807,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
5808,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Forest
5809,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
5810,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
5811,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
5812,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
5813,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,NULL,Water
5814,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Cropland
5815,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
5816,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
5817,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
5818,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
5819,Water,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
5820,Water,Water,Bareland,Water,Non_Wetland,Forest,Forest,Water
5821,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
5822,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
5823,Water,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
5824,Water,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
5825,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
5826,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Water
5827,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
5828,Water,Water,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
5829,Water,Water,Built-up,NULL,Non_Wetland,Built-up,NULL,Water
5830,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
5831,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Water,Grassland
5832,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Water
5833,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
5834,Water,Water,Built-up,NULL,Non_Wetland,Water,Forest,Cropland
5835,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
5836,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Water
5837,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Cropland
5838,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Cropland
5839,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5840,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
5841,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
5842,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Grassland
5843,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Water
5844,Water,Water,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
5845,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Cropland
5846,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
5847,Water,Water,Built-up,Water,Non_Wetland,Built-up,NULL,Water
5848,Water,Water,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
5849,Water,Water,Built-up,Water,Non_Wetland,Built-up,Water,Water
5850,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Bareland
5851,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
5852,Water,Water,Built-up,Water,Non_Wetland,Water,Forest,Water
5853,Water,Water,Built-up,Water,Non_Wetland,Water,Forest,Forest
5854,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
5855,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
5856,Water,Water,Water,NULL,Water,NULL,NULL,Water
5857,Water,Water,Water,NULL,Water,NULL,NULL,Forest
5858,Water,Water,Water,NULL,Water,NULL,Water,Grassland
5859,Water,Water,Water,NULL,Water,NULL,Water,Cropland
5860,Water,Water,Water,NULL,Water,NULL,Water,Bareland
5861,Water,Water,Water,NULL,Water,NULL,Water,Water
5862,Water,Water,Water,NULL,Water,NULL,Water,Forest
5863,Water,Water,Water,NULL,Water,NULL,Forest,Grassland
5864,Water,Water,Water,NULL,Water,NULL,Forest,Cropland
5865,Water,Water,Water,NULL,Water,NULL,Forest,Bareland
5866,Water,Water,Water,NULL,Water,NULL,Forest,Water
5867,Water,Water,Water,NULL,Water,NULL,Forest,Forest
5868,Water,Water,Water,NULL,Water,Wetland,NULL,Water
5869,Water,Water,Water,NULL,Water,Wetland,NULL,Forest
5870,Water,Water,Water,NULL,Water,Wetland,Water,Water
5871,Water,Water,Water,NULL,Water,Wetland,Water,Forest
5872,Water,Water,Water,NULL,Water,Wetland,Forest,Water
5873,Water,Water,Water,NULL,Water,Wetland,Forest,Forest
5874,Water,Water,Water,NULL,Water,Bareland,NULL,Bareland
5875,Water,Water,Water,NULL,Water,Bareland,NULL,Water
5876,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
5877,Water,Water,Water,NULL,Water,Bareland,Water,Water
5878,Water,Water,Water,NULL,Water,Built-up,NULL,Water
5879,Water,Water,Water,NULL,Water,Built-up,Built-up,Water
5880,Water,Water,Water,NULL,Water,Built-up,Water,Water
5881,Water,Water,Water,NULL,Water,Built-up,Water,Forest
5882,Water,Water,Water,NULL,Water,Water,NULL,Grassland
5883,Water,Water,Water,NULL,Water,Water,NULL,Bareland
5884,Water,Water,Water,NULL,Water,Water,NULL,Water
5885,Water,Water,Water,NULL,Water,Water,NULL,Forest
5886,Water,Water,Water,NULL,Water,Water,Wetland,Water
5887,Water,Water,Water,NULL,Water,Water,Water,Bareland
5888,Water,Water,Water,NULL,Water,Water,Water,Water
5889,Water,Water,Water,NULL,Water,Water,Water,Forest
5890,Water,Water,Water,NULL,Water,Water,Forest,Water
5891,Water,Water,Water,NULL,Water,Water,Forest,Forest
5892,Water,Water,Water,NULL,Water,Forest,NULL,Water
5893,Water,Water,Water,NULL,Water,Forest,NULL,Forest
5894,Water,Water,Water,NULL,Water,Forest,Water,Water
5895,Water,Water,Water,NULL,Water,Forest,Water,Forest
5896,Water,Water,Water,NULL,Water,Forest,Forest,Water
5897,Water,Water,Water,NULL,Water,Forest,Forest,Forest
5898,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
5899,Water,Water,Water,Non_Water,Water,NULL,Water,Water
5900,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
5901,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
5902,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
5903,Water,Water,Water,Non_Water,Water,Built-up,Water,Water
5904,Water,Water,Water,Non_Water,Water,Water,NULL,Grassland
5905,Water,Water,Water,Non_Water,Water,Water,NULL,Bareland
5906,Water,Water,Water,Non_Water,Water,Water,NULL,Water
5907,Water,Water,Water,Non_Water,Water,Water,NULL,Forest
5908,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
5909,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
5910,Water,Water,Water,Non_Water,Water,Water,Water,Water
5911,Water,Water,Water,Non_Water,Water,Water,Water,Forest
5912,Water,Water,Water,Non_Water,Water,Water,Forest,Water
5913,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
5914,Water,Water,Water,Non_Water,Water,Forest,NULL,Forest
5915,Water,Water,Water,Non_Water,Water,Forest,Water,Water
5916,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
5917,Water,Water,Water,Non_Water,Water,Forest,Forest,Water
5918,Water,Water,Water,Non_Water,Water,Forest,Forest,Forest
5919,Water,Water,Water,Water,Water,NULL,NULL,Water
5920,Water,Water,Water,Water,Water,NULL,NULL,Forest
5921,Water,Water,Water,Water,Water,NULL,Built-up,Water
5922,Water,Water,Water,Water,Water,NULL,Water,Grassland
5923,Water,Water,Water,Water,Water,NULL,Water,Cropland
5924,Water,Water,Water,Water,Water,NULL,Water,Built-up
5925,Water,Water,Water,Water,Water,NULL,Water,Water
5926,Water,Water,Water,Water,Water,NULL,Water,Forest
5927,Water,Water,Water,Water,Water,NULL,Forest,Forest
5928,Water,Water,Water,Water,Water,Wetland,NULL,Water
5929,Water,Water,Water,Water,Water,Wetland,Wetland,Water
5930,Water,Water,Water,Water,Water,Wetland,Water,Grassland
5931,Water,Water,Water,Water,Water,Wetland,Water,Water
5932,Water,Water,Water,Water,Water,Wetland,Water,Forest
5933,Water,Water,Water,Water,Water,Bareland,Water,Bareland
5934,Water,Water,Water,Water,Water,Bareland,Water,Built-up
5935,Water,Water,Water,Water,Water,Built-up,NULL,Water
5936,Water,Water,Water,Water,Water,Built-up,Bareland,Water
5937,Water,Water,Water,Water,Water,Built-up,Built-up,Water
5938,Water,Water,Water,Water,Water,Built-up,Water,Grassland
5939,Water,Water,Water,Water,Water,Built-up,Water,Water
5940,Water,Water,Water,Water,Water,Built-up,Water,Forest
5941,Water,Water,Water,Water,Water,Water,NULL,Grassland
5942,Water,Water,Water,Water,Water,Water,NULL,Water
5943,Water,Water,Water,Water,Water,Water,NULL,Forest
5944,Water,Water,Water,Water,Water,Water,Wetland,Water
5945,Water,Water,Water,Water,Water,Water,Wetland,Forest
5946,Water,Water,Water,Water,Water,Water,Built-up,Water
5947,Water,Water,Water,Water,Water,Water,Water,Grassland
5948,Water,Water,Water,Water,Water,Water,Water,Wetland
5949,Water,Water,Water,Water,Water,Water,Water,Bareland
5950,Water,Water,Water,Water,Water,Water,Water,Water
5951,Water,Water,Water,Water,Water,Water,Water,Forest
5952,Water,Water,Water,Water,Water,Water,Forest,Water
5953,Water,Water,Water,Water,Water,Water,Forest,Forest
5954,Water,Water,Water,Water,Water,Forest,NULL,Water
5955,Water,Water,Water,Water,Water,Forest,NULL,Forest
5956,Water,Water,Water,Water,Water,Forest,Water,Water
5957,Water,Water,Water,Water,Water,Forest,Water,Forest
5958,Water,Water,Water,Water,Water,Forest,Forest,Water
5959,Water,Water,Water,Water,Water,Forest,Forest,Forest
5960,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5961,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
5962,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
5963,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
5964,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5965,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5966,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5967,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
5968,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5969,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5970,Water,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Water
5971,Water,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
5972,Water,Water,Forest,NULL,Non_Wetland,NULL,Built-up,Water
5973,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
5974,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Cropland
5975,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Built-up
5976,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
5977,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
5978,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
5979,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
5980,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5981,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5982,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5983,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
5984,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
5985,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5986,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5987,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
5988,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5989,Water,Water,Forest,NULL,Non_Wetland,Wetland,Built-up,Water
5990,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
5991,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Bareland
5992,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
5993,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5994,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
5995,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5996,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
5997,Water,Water,Forest,NULL,Non_Wetland,Built-up,NULL,Water
5998,Water,Water,Forest,NULL,Non_Wetland,Built-up,Bareland,Water
5999,Water,Water,Forest,NULL,Non_Wetland,Built-up,Built-up,Water
6000,Water,Water,Forest,NULL,Non_Wetland,Built-up,Water,Water
6001,Water,Water,Forest,NULL,Non_Wetland,Built-up,Forest,Water
6002,Water,Water,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
6003,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
6004,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Cropland
6005,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Bareland
6006,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
6007,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
6008,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
6009,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
6010,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
6011,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
6012,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
6013,Water,Water,Forest,NULL,Non_Wetland,Water,Built-up,Water
6014,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
6015,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Cropland
6016,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
6017,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
6018,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
6019,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
6020,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
6021,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
6022,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
6023,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6024,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
6025,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Cropland
6026,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
6027,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
6028,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
6029,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
6030,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6031,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
6032,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
6033,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
6034,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6035,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland,Forest
6036,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
6037,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Cropland
6038,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
6039,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
6040,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
6041,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
6042,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
6043,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
6044,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
6045,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
6046,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
6047,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6048,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
6049,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
6050,Water,Water,Forest,Non_Water,Non_Wetland,Built-up,NULL,Water
6051,Water,Water,Forest,Non_Water,Non_Wetland,Built-up,Water,Grassland
6052,Water,Water,Forest,Non_Water,Non_Wetland,Built-up,Water,Water
6053,Water,Water,Forest,Non_Water,Non_Wetland,Built-up,Forest,Water
6054,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
6055,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
6056,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
6057,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
6058,Water,Water,Forest,Non_Water,Non_Wetland,Water,Built-up,Water
6059,Water,Water,Forest,Non_Water,Non_Wetland,Water,Built-up,Forest
6060,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
6061,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
6062,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
6063,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
6064,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
6065,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
6066,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
6067,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
6068,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
6069,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
6070,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
6071,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
6072,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
6073,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
6074,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
6075,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
6076,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Cropland
6077,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Bareland
6078,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
