Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KHU_M_R
3782,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3783,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
3784,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
3785,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3786,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
3787,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3788,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
3789,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
3790,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3791,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
3792,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
3793,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
3794,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
3795,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
3796,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3797,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
3798,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3799,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
3800,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
3801,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
3802,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
3803,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
3804,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Built-up,Cropland
3805,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
3806,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
3807,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3808,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3809,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3810,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3811,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3812,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3813,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3814,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
3815,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
3816,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3817,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
3818,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Built-up
3819,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3820,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
3821,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
3822,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
3823,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3824,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
3825,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
3826,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3827,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
3828,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
3829,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3830,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
3831,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
3832,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3833,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
3834,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
3835,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Wetland
3836,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Forest
3837,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
3838,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
3839,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Wetland
3840,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Forest
3841,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
3842,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Wetland,Cropland
3843,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Water,Grassland
3844,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
3845,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3846,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
3847,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3848,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
3849,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Cropland
3850,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
3851,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
3852,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
3853,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3854,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3855,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
3856,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3857,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
3858,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Wetland,Cropland
3859,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
3860,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
3861,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
3862,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Built-up,Grassland
3863,Grassland,NULL,Cropland,Water,Non_Wetland,Cropland,NULL,Grassland
3864,Grassland,NULL,Cropland,Water,Non_Wetland,Cropland,Grassland,Grassland
3865,Grassland,NULL,Cropland,Water,Non_Wetland,Wetland,NULL,Grassland
3866,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
3867,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
3868,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
3869,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
3870,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3871,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
3872,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
3873,Grassland,NULL,Wetland,NULL,Wetland,Cropland,NULL,Grassland
3874,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
3875,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
3876,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3877,Grassland,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
3878,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3879,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
3880,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3881,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
3882,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3883,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
3884,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3885,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
3886,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Forest
3887,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland,Grassland,Grassland
3888,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
3889,Grassland,NULL,Wetland,Non_Water,Wetland,Cropland,Water,Grassland
3890,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
3891,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3892,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
3893,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Water
3894,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
3895,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
3896,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Forest
3897,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Cropland
3898,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3899,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
3900,Grassland,NULL,Wetland,Water,Wetland,NULL,Grassland,Water
3901,Grassland,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
3902,Grassland,NULL,Wetland,Water,Wetland,NULL,Forest,Water
3903,Grassland,NULL,Wetland,Water,Wetland,Cropland,NULL,Grassland
3904,Grassland,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
3905,Grassland,NULL,Wetland,Water,Wetland,Water,NULL,Cropland
3906,Grassland,NULL,Wetland,Water,Wetland,Water,NULL,Water
3907,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
3908,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Built-up,Grassland
3909,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3910,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3911,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3912,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3913,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3914,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
3915,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
3916,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Cropland
3917,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Water
3918,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
3919,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3920,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3921,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
3922,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
3923,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
3924,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
3925,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3926,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3927,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3928,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3929,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3930,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3931,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
3932,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
3933,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
3934,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
3935,Grassland,NULL,Bareland,Water,Non_Wetland,Forest,NULL,Forest
3936,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3937,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3938,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3939,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3940,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3941,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
3942,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
3943,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
3944,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
3945,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
3946,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
3947,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
3948,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
3949,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
3950,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
3951,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
3952,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
3953,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
3954,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
3955,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
3956,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
3957,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
3958,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
3959,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
3960,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
3961,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3962,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
3963,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3964,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
3965,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
3966,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
3967,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
3968,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
3969,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
3970,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
3971,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
3972,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
3973,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
3974,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
3975,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Forest,Cropland
3976,Grassland,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
3977,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
3978,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
3979,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
3980,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3981,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
3982,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
3983,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
3984,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
3985,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
3986,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
3987,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
3988,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
3989,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
3990,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
3991,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
3992,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
3993,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
3994,Grassland,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
3995,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3996,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3997,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
3998,Grassland,NULL,Water,NULL,Water,NULL,Water,Grassland
3999,Grassland,NULL,Water,NULL,Water,Grassland,NULL,Grassland
4000,Grassland,NULL,Water,NULL,Water,Cropland,NULL,Grassland
4001,Grassland,NULL,Water,NULL,Water,Wetland,NULL,Grassland
4002,Grassland,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
4003,Grassland,NULL,Water,NULL,Water,Water,NULL,Water
4004,Grassland,NULL,Water,NULL,Water,Forest,NULL,Forest
4005,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
4006,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
4007,Grassland,NULL,Water,Non_Water,Water,NULL,Water,Grassland
4008,Grassland,NULL,Water,Non_Water,Water,Grassland,NULL,Grassland
4009,Grassland,NULL,Water,Non_Water,Water,Cropland,NULL,Grassland
4010,Grassland,NULL,Water,Non_Water,Water,Wetland,NULL,Grassland
4011,Grassland,NULL,Water,Non_Water,Water,Water,NULL,Grassland
4012,Grassland,NULL,Water,Water,Water,NULL,NULL,Grassland
4013,Grassland,NULL,Water,Water,Water,NULL,NULL,Water
4014,Grassland,NULL,Water,Water,Water,NULL,NULL,Forest
4015,Grassland,NULL,Water,Water,Water,NULL,Grassland,Grassland
4016,Grassland,NULL,Water,Water,Water,NULL,Grassland,Water
4017,Grassland,NULL,Water,Water,Water,NULL,Water,Grassland
4018,Grassland,NULL,Water,Water,Water,Grassland,NULL,Grassland
4019,Grassland,NULL,Water,Water,Water,Water,NULL,Water
4020,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4021,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4022,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
4023,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
4024,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
4025,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
4026,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4027,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4028,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
4029,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
4030,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4031,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
4032,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
4033,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
4034,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4035,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
4036,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4037,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
4038,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
4039,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Water
4040,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4041,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
4042,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4043,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4044,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4045,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4046,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4047,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
4048,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
4049,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4050,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4051,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
4052,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
4053,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4054,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4055,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
4056,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4057,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
4058,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
4059,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4060,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
4061,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4062,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
4063,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4064,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Wetland
4065,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Built-up
4066,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Water
4067,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
4068,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4069,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
4070,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Wetland
4071,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
4072,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
4073,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
4074,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Wetland
4075,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Water
4076,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
4077,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
4078,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
4079,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
4080,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
4081,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
4082,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
4083,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
4084,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4085,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4086,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
4087,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4088,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
4089,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
4090,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4091,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
4092,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4093,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4094,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4095,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4096,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4097,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
4098,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
4099,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4100,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
4101,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
4102,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
4103,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
4104,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
4105,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
4106,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
4107,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
