Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQM_M_R
7140,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7141,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7142,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
7143,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
7144,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Cropland
7145,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
7146,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
7147,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
7148,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
7149,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
7150,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
7151,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
7152,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
7153,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
7154,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
7155,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
7156,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
7157,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
7158,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
7159,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
7160,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
7161,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
7162,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
7163,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
7164,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7165,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7166,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
7167,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7168,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
7169,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Cropland
7170,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7171,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
7172,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
7173,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
7174,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
7175,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
7176,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
7177,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
7178,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Wetland
7179,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
7180,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
7181,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
7182,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
7183,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
7184,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
7185,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
7186,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
7187,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
7188,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7189,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7190,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7191,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7192,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7193,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7194,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7195,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
7196,Water,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7197,Water,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
7198,Water,NULL,Grassland,NULL,Non_Wetland,Cropland,Water,Grassland
7199,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
7200,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7201,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
7202,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
7203,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7204,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Cropland
7205,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7206,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
7207,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
7208,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
7209,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
7210,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7211,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7212,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
7213,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
7214,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7215,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7216,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
7217,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
7218,Water,NULL,Grassland,NULL,Non_Wetland,Water,Shrubland,Grassland
7219,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
7220,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
7221,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
7222,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
7223,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
7224,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
7225,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Bareland
7226,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Water
7227,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Forest
7228,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7229,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7230,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7231,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7232,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7233,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7234,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
7235,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
7236,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Shrubland,Bareland
7237,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
7238,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
7239,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Forest
7240,Water,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
7241,Water,NULL,Grassland,Water,Non_Wetland,Water,Water,Bareland
7242,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7243,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7244,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7245,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7246,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7247,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7248,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7249,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
7250,Water,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7251,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
7252,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7253,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
7254,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
7255,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7256,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
7257,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7258,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7259,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7260,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
7261,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
7262,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
7263,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
7264,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
7265,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
7266,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
7267,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Bareland
7268,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7269,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7270,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
7271,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7272,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
7273,Water,NULL,Cropland,Water,Non_Wetland,Cropland,Grassland,Water
7274,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
7275,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Forest
7276,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Forest
7277,Water,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
7278,Water,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
7279,Water,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
7280,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7281,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
7282,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
7283,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
7284,Water,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
7285,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
7286,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
7287,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Water
7288,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
7289,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
7290,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
7291,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
7292,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
7293,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
7294,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
7295,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Water
7296,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
7297,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
7298,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
7299,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
7300,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
7301,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
7302,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
7303,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
7304,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
7305,Water,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
7306,Water,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
7307,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
7308,Water,NULL,Wetland,NULL,Wetland,Water,Water,Forest
7309,Water,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
7310,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Wetland
7311,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
7312,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
7313,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
7314,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Bareland
7315,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
7316,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
7317,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
7318,Water,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
7319,Water,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Wetland
7320,Water,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
7321,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
7322,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
7323,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
7324,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
7325,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
7326,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
7327,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Water
7328,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
7329,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
7330,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
7331,Water,NULL,Wetland,Water,Wetland,Water,Water,Wetland
7332,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
7333,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7334,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
7335,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
7336,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7337,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
7338,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
7339,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
7340,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
7341,Water,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Water
7342,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
7343,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7344,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
7345,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7346,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
7347,Water,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
7348,Water,NULL,Built-up,NULL,Non_Wetland,Water,Water,Bareland
7349,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,Bareland,Bareland
7350,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
7351,Water,NULL,Water,NULL,Water,Shrubland,Grassland,Cropland
7352,Water,NULL,Water,NULL,Water,Shrubland,Grassland,Wetland
7353,Water,NULL,Water,NULL,Water,Shrubland,Grassland,Forest
7354,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
7355,Water,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
7356,Water,NULL,Water,NULL,Water,Grassland,Water,Grassland
7357,Water,NULL,Water,NULL,Water,Grassland,Water,Forest
7358,Water,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
7359,Water,NULL,Water,NULL,Water,Wetland,Grassland,Forest
7360,Water,NULL,Water,NULL,Water,Wetland,Water,Grassland
7361,Water,NULL,Water,NULL,Water,Wetland,Forest,Forest
7362,Water,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
7363,Water,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
7364,Water,NULL,Water,NULL,Water,Bareland,Grassland,Water
7365,Water,NULL,Water,NULL,Water,Bareland,Water,Grassland
7366,Water,NULL,Water,NULL,Water,Bareland,Water,Bareland
7367,Water,NULL,Water,NULL,Water,Bareland,Water,Water
7368,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
7369,Water,NULL,Water,NULL,Water,Water,Grassland,Bareland
7370,Water,NULL,Water,NULL,Water,Water,Grassland,Water
7371,Water,NULL,Water,NULL,Water,Water,Grassland,Forest
7372,Water,NULL,Water,NULL,Water,Water,Wetland,Water
7373,Water,NULL,Water,NULL,Water,Water,Water,Grassland
7374,Water,NULL,Water,NULL,Water,Water,Water,Wetland
7375,Water,NULL,Water,NULL,Water,Water,Water,Bareland
7376,Water,NULL,Water,NULL,Water,Water,Forest,Wetland
7377,Water,NULL,Water,Non_Water,Water,Grassland,Forest,Wetland
7378,Water,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
7379,Water,NULL,Water,Non_Water,Water,Bareland,Grassland,Forest
7380,Water,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
7381,Water,NULL,Water,Non_Water,Water,Bareland,Water,Wetland
7382,Water,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
7383,Water,NULL,Water,Non_Water,Water,Water,Grassland,Wetland
7384,Water,NULL,Water,Non_Water,Water,Water,Water,Grassland
7385,Water,NULL,Water,Water,Water,Grassland,Grassland,Grassland
7386,Water,NULL,Water,Water,Water,Grassland,Grassland,Forest
7387,Water,NULL,Water,Water,Water,Grassland,Water,Grassland
7388,Water,NULL,Water,Water,Water,Grassland,Water,Wetland
7389,Water,NULL,Water,Water,Water,Grassland,Forest,Wetland
7390,Water,NULL,Water,Water,Water,Cropland,Grassland,Grassland
7391,Water,NULL,Water,Water,Water,Wetland,NULL,Grassland
7392,Water,NULL,Water,Water,Water,Wetland,NULL,Wetland
7393,Water,NULL,Water,Water,Water,Wetland,Grassland,Wetland
7394,Water,NULL,Water,Water,Water,Wetland,Water,Grassland
7395,Water,NULL,Water,Water,Water,Wetland,Water,Wetland
7396,Water,NULL,Water,Water,Water,Wetland,Water,Water
7397,Water,NULL,Water,Water,Water,Bareland,Grassland,Grassland
7398,Water,NULL,Water,Water,Water,Bareland,Grassland,Bareland
7399,Water,NULL,Water,Water,Water,Bareland,Water,Grassland
7400,Water,NULL,Water,Water,Water,Bareland,Water,Water
7401,Water,NULL,Water,Water,Water,Bareland,Water,Forest
7402,Water,NULL,Water,Water,Water,Water,NULL,Wetland
7403,Water,NULL,Water,Water,Water,Water,Grassland,Grassland
7404,Water,NULL,Water,Water,Water,Water,Grassland,Wetland
7405,Water,NULL,Water,Water,Water,Water,Grassland,Bareland
7406,Water,NULL,Water,Water,Water,Water,Grassland,Water
7407,Water,NULL,Water,Water,Water,Water,Grassland,Forest
7408,Water,NULL,Water,Water,Water,Water,Water,Grassland
7409,Water,NULL,Water,Water,Water,Water,Water,Wetland
7410,Water,NULL,Water,Water,Water,Water,Water,Bareland
7411,Water,NULL,Water,Water,Water,Water,Water,Water
7412,Water,NULL,Water,Water,Water,Water,Water,Forest
7413,Water,NULL,Water,Water,Water,Water,Forest,Grassland
7414,Water,NULL,Water,Water,Water,Water,Forest,Wetland
7415,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7416,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7417,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7418,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7419,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7420,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
7421,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
7422,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7423,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7424,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
7425,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7426,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
7427,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
7428,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7429,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
7430,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7431,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
7432,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
7433,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
7434,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7435,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
7436,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
7437,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
7438,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
7439,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
7440,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
7441,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Bareland
7442,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
7443,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
7444,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7445,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7446,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Bareland
7447,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
7448,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Bareland
7449,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Water
7450,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
7451,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7452,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7453,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7454,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,Water,Forest
7455,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7456,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7457,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
7458,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7459,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
7460,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
7461,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
7462,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
7463,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
7464,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
7465,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Grassland
7466,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7467,Water,Cropland,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
7468,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Water
7469,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7470,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7471,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7472,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7473,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7474,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7475,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7476,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
