Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MYT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MYT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MYT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MYT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MYT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MYT_M_R
12234,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
12235,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
12236,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
12237,Water,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
12238,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12239,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
12240,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
12241,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
12242,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12243,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
12244,Water,Water,Grassland,NULL,Non_Wetland,Cropland,Grassland,Water
12245,Water,Water,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
12246,Water,Water,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
12247,Water,Water,Grassland,NULL,Non_Wetland,Cropland,Wetland,Water
12248,Water,Water,Grassland,NULL,Non_Wetland,Cropland,Bareland,Wetland
12249,Water,Water,Grassland,NULL,Non_Wetland,Cropland,Water,Grassland
12250,Water,Water,Grassland,NULL,Non_Wetland,Cropland,Water,Forest
12251,Water,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
12252,Water,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Water
12253,Water,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
12254,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12255,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Cropland
12256,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Water
12257,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
12258,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12259,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
12260,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
12261,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
12262,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Bareland,Water
12263,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
12264,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
12265,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
12266,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Water
12267,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
12268,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
12269,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
12270,Water,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
12271,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12272,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
12273,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
12274,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
12275,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
12276,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
12277,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
12278,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Water
12279,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
12280,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Cropland
12281,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
12282,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
12283,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
12284,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
12285,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
12286,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Wetland
12287,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
12288,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
12289,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12290,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
12291,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
12292,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
12293,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
12294,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
12295,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
12296,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
12297,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
12298,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
12299,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
12300,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
12301,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
12302,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
12303,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
12304,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
12305,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
12306,Water,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Grassland
12307,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
12308,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
12309,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
12310,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
12311,Water,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
12312,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
12313,Water,Water,Grassland,Water,Non_Wetland,Wetland,NULL,Grassland
12314,Water,Water,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
12315,Water,Water,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
12316,Water,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
12317,Water,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
12318,Water,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
12319,Water,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
12320,Water,Water,Grassland,Water,Non_Wetland,Wetland,Bareland,Water
12321,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
12322,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
12323,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Water
12324,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Forest
12325,Water,Water,Grassland,Water,Non_Wetland,Wetland,Forest,Grassland
12326,Water,Water,Grassland,Water,Non_Wetland,Wetland,Forest,Water
12327,Water,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
12328,Water,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
12329,Water,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
12330,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
12331,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
12332,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
12333,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
12334,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
12335,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
12336,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Wetland
12337,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
12338,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
12339,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
12340,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
12341,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
12342,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
12343,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
12344,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
12345,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
12346,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
12347,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
12348,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
12349,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
12350,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
12351,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
12352,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
12353,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
12354,Water,Water,Wetland,NULL,Wetland,Cropland,Grassland,Water
12355,Water,Water,Wetland,NULL,Wetland,Cropland,Grassland,Forest
12356,Water,Water,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
12357,Water,Water,Wetland,NULL,Wetland,Cropland,Wetland,Water
12358,Water,Water,Wetland,NULL,Wetland,Cropland,Wetland,Forest
12359,Water,Water,Wetland,NULL,Wetland,Cropland,Water,Grassland
12360,Water,Water,Wetland,NULL,Wetland,Cropland,Water,Wetland
12361,Water,Water,Wetland,NULL,Wetland,Cropland,Water,Water
12362,Water,Water,Wetland,NULL,Wetland,Cropland,Water,Forest
12363,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
12364,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
12365,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
12366,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
12367,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
12368,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
12369,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
12370,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
12371,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
12372,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
12373,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
12374,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
12375,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
12376,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
12377,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,Water
12378,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
12379,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
12380,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
12381,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
12382,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
12383,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
12384,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
12385,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
12386,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
12387,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
12388,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
12389,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
12390,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
12391,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
12392,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
12393,Water,Water,Wetland,NULL,Wetland,Bareland,Built-up,Water
12394,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
12395,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
12396,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
12397,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
12398,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
12399,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
12400,Water,Water,Wetland,NULL,Wetland,Built-up,Wetland,Forest
12401,Water,Water,Wetland,NULL,Wetland,Built-up,Bareland,Water
12402,Water,Water,Wetland,NULL,Wetland,Built-up,Built-up,Water
12403,Water,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
12404,Water,Water,Wetland,NULL,Wetland,Water,NULL,Bareland
12405,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
12406,Water,Water,Wetland,NULL,Wetland,Water,NULL,Forest
12407,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
12408,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
12409,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
12410,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
12411,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
12412,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
12413,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
12414,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
12415,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
12416,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Water
12417,Water,Water,Wetland,NULL,Wetland,Water,Built-up,Water
12418,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
12419,Water,Water,Wetland,NULL,Wetland,Water,Water,Cropland
12420,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
12421,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
12422,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
12423,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
12424,Water,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
12425,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
12426,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
12427,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
12428,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
12429,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
12430,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
12431,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
12432,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
12433,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
12434,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
12435,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
12436,Water,Water,Wetland,Non_Water,Wetland,Cropland,Grassland,Forest
12437,Water,Water,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
12438,Water,Water,Wetland,Non_Water,Wetland,Cropland,Water,Grassland
12439,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
12440,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
12441,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
12442,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
12443,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
12444,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
12445,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
12446,Water,Water,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
12447,Water,Water,Wetland,Non_Water,Wetland,Wetland,Bareland,Water
12448,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
12449,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
12450,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
12451,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
12452,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
12453,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
12454,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
12455,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
12456,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
12457,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
12458,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
12459,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
12460,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
12461,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
12462,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
12463,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
12464,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
12465,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
12466,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
12467,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
12468,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
12469,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
12470,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
12471,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
12472,Water,Water,Wetland,Non_Water,Wetland,Water,Built-up,Grassland
12473,Water,Water,Wetland,Non_Water,Wetland,Water,Built-up,Water
12474,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
12475,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
12476,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
12477,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
12478,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
12479,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
12480,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
12481,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
12482,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
12483,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
12484,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
12485,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
12486,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Wetland
12487,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
12488,Water,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
12489,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
12490,Water,Water,Wetland,Water,Wetland,Grassland,Water,Forest
12491,Water,Water,Wetland,Water,Wetland,Cropland,NULL,Wetland
12492,Water,Water,Wetland,Water,Wetland,Cropland,Wetland,Grassland
12493,Water,Water,Wetland,Water,Wetland,Cropland,Wetland,Wetland
12494,Water,Water,Wetland,Water,Wetland,Cropland,Bareland,Grassland
12495,Water,Water,Wetland,Water,Wetland,Cropland,Water,Grassland
12496,Water,Water,Wetland,Water,Wetland,Cropland,Water,Wetland
12497,Water,Water,Wetland,Water,Wetland,Cropland,Water,Water
12498,Water,Water,Wetland,Water,Wetland,Cropland,Water,Forest
12499,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Grassland
12500,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Water
12501,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
12502,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Wetland
12503,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
12504,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
12505,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
12506,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
12507,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Bareland
12508,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
12509,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
12510,Water,Water,Wetland,Water,Wetland,Wetland,Bareland,Grassland
12511,Water,Water,Wetland,Water,Wetland,Wetland,Bareland,Water
12512,Water,Water,Wetland,Water,Wetland,Wetland,Bareland,Forest
12513,Water,Water,Wetland,Water,Wetland,Wetland,Built-up,Forest
12514,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
12515,Water,Water,Wetland,Water,Wetland,Wetland,Water,Cropland
12516,Water,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
12517,Water,Water,Wetland,Water,Wetland,Wetland,Water,Bareland
12518,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
12519,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
12520,Water,Water,Wetland,Water,Wetland,Wetland,Forest,Grassland
12521,Water,Water,Wetland,Water,Wetland,Wetland,Forest,Wetland
12522,Water,Water,Wetland,Water,Wetland,Wetland,Forest,Water
12523,Water,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
12524,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
12525,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
12526,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Wetland
12527,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
12528,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
12529,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Wetland
12530,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
12531,Water,Water,Wetland,Water,Wetland,Bareland,Built-up,Water
12532,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
12533,Water,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
12534,Water,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
12535,Water,Water,Wetland,Water,Wetland,Bareland,Water,Built-up
12536,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
12537,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
12538,Water,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
12539,Water,Water,Wetland,Water,Wetland,Built-up,Built-up,Water
12540,Water,Water,Wetland,Water,Wetland,Built-up,Water,Grassland
12541,Water,Water,Wetland,Water,Wetland,Built-up,Water,Water
12542,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
12543,Water,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
12544,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
12545,Water,Water,Wetland,Water,Wetland,Water,Grassland,Forest
12546,Water,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
12547,Water,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
12548,Water,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
12549,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
12550,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
12551,Water,Water,Wetland,Water,Wetland,Water,Bareland,Grassland
12552,Water,Water,Wetland,Water,Wetland,Water,Bareland,Wetland
12553,Water,Water,Wetland,Water,Wetland,Water,Bareland,Water
12554,Water,Water,Wetland,Water,Wetland,Water,Built-up,Grassland
12555,Water,Water,Wetland,Water,Wetland,Water,Built-up,Wetland
12556,Water,Water,Wetland,Water,Wetland,Water,Built-up,Bareland
12557,Water,Water,Wetland,Water,Wetland,Water,Built-up,Water
12558,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
12559,Water,Water,Wetland,Water,Wetland,Water,Water,Cropland
12560,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
12561,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
12562,Water,Water,Wetland,Water,Wetland,Water,Water,Built-up
12563,Water,Water,Wetland,Water,Wetland,Water,Water,Water
12564,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
12565,Water,Water,Wetland,Water,Wetland,Water,Forest,Grassland
12566,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
12567,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
12568,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Grassland
12569,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
12570,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
12571,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
12572,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Grassland
12573,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Water
12574,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
12575,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Water,Water
12576,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Water
12577,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Forest,Forest
12578,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
12579,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
12580,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
12581,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12582,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
12583,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12584,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Water
12585,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
12586,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12587,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
12588,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
12589,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
12590,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
12591,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
12592,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
12593,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
12594,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
12595,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
12596,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
12597,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12598,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
12599,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
12600,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
