Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LXM_M_R
5042,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
5043,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
5044,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
5045,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5046,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5047,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5048,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
5049,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5050,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
5051,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5052,Grassland,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
5053,Grassland,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
5054,Grassland,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
5055,Grassland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
5056,Grassland,Wetland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5057,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
5058,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5059,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
5060,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5061,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5062,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
5063,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
5064,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5065,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
5066,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5067,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5068,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
5069,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5070,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
5071,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
5072,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5073,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
5074,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5075,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
5076,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5077,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
5078,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
5079,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
5080,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5081,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
5082,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5083,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5084,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5085,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5086,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
5087,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5088,Grassland,Wetland,Grassland,NULL,Non_Wetland,Forest,Wetland,Wetland
5089,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5090,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5091,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
5092,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
5093,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
5094,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5095,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
5096,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5097,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5098,Grassland,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5099,Grassland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
5100,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
5101,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
5102,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
5103,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Wetland
5104,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
5105,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
5106,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
5107,Grassland,Wetland,Wetland,NULL,Wetland,NULL,Forest,Wetland
5108,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
5109,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Wetland
5110,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5111,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5112,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
5113,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
5114,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
5115,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5116,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5117,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Wetland
5118,Grassland,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
5119,Grassland,Wetland,Wetland,NULL,Wetland,Forest,NULL,Wetland
5120,Grassland,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
5121,Grassland,Wetland,Wetland,NULL,Wetland,Forest,Forest,Wetland
5122,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
5123,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
5124,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
5125,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
5126,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
5127,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
5128,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5129,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5130,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
5131,Grassland,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
5132,Grassland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5133,Grassland,Wetland,Water,Water,Water,Wetland,NULL,Wetland
5134,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5135,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
5136,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5137,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
5138,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
5139,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5140,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
5141,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5142,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5143,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
5144,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5145,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
5146,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5147,Grassland,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
5148,Grassland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
5149,Grassland,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
5150,Grassland,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5151,Grassland,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
5152,Grassland,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
5153,Grassland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
5154,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
5155,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
5156,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
5157,Grassland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
5158,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5159,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
5160,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5161,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
5162,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5163,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5164,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5165,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5166,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
5167,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
5168,Grassland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
5169,Grassland,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
5170,Grassland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
5171,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5172,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
5173,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
5174,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5175,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5176,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5177,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5178,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5179,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5180,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5181,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5182,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5183,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5184,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5185,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5186,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5187,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
5188,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5189,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5190,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
5191,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5192,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5193,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5194,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5195,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5196,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5197,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
5198,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5199,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
5200,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5201,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
5202,Grassland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
5203,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5204,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
5205,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5206,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5207,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
5208,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
5209,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5210,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5211,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5212,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5213,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5214,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5215,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
5216,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5217,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
5218,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5219,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5220,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5221,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
5222,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
5223,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5224,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
5225,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
5226,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5227,Grassland,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
5228,Grassland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5229,Grassland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
5230,Grassland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
5231,Grassland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
5232,Grassland,Built-up,Wetland,NULL,Wetland,Grassland,NULL,Grassland
5233,Grassland,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Wetland
5234,Grassland,Built-up,Wetland,NULL,Wetland,Built-up,NULL,Forest
5235,Grassland,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5236,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
5237,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
5238,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5239,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
5240,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
5241,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
5242,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
5243,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5244,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
5245,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
5246,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
5247,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5248,Grassland,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
5249,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5250,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5251,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5252,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5253,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5254,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5255,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5256,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5257,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
5258,Grassland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
5259,Grassland,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
5260,Grassland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5261,Grassland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
5262,Grassland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5263,Grassland,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
5264,Grassland,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5265,Grassland,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
5266,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5267,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
5268,Grassland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
5269,Grassland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
5270,Grassland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5271,Grassland,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5272,Grassland,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
5273,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5274,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5275,Grassland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5276,Grassland,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
5277,Grassland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
5278,Grassland,Water,Wetland,NULL,Wetland,NULL,Grassland,Grassland
5279,Grassland,Water,Wetland,NULL,Wetland,NULL,Grassland,Water
5280,Grassland,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
5281,Grassland,Water,Wetland,NULL,Wetland,NULL,Water,Water
5282,Grassland,Water,Wetland,NULL,Wetland,NULL,Water,Forest
5283,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5284,Grassland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5285,Grassland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5286,Grassland,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
5287,Grassland,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
5288,Grassland,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
5289,Grassland,Water,Wetland,Water,Wetland,NULL,Water,Grassland
5290,Grassland,Water,Wetland,Water,Wetland,Grassland,NULL,Forest
5291,Grassland,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
5292,Grassland,Water,Water,Water,Water,NULL,Forest,Wetland
5293,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5294,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5295,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
5296,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5297,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5298,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5299,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
5300,Grassland,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5301,Grassland,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
5302,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
5303,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5304,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
5305,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
5306,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5307,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
5308,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
5309,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
5310,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
5311,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5312,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
5313,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5314,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
5315,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
5316,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
5317,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5318,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5319,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
5320,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5321,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5322,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
5323,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5324,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
5325,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5326,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5327,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
5328,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5329,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
5330,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5331,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5332,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
5333,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
5334,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5335,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5336,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5337,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
5338,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5339,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
5340,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
5341,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5342,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
5343,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
5344,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
5345,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5346,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
5347,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
5348,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
5349,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
5350,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5351,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5352,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
5353,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
