Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MMQ_M_R
2338,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Built-up
2339,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
2340,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
2341,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
2342,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Water,Forest
2343,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up,Wetland,Forest
2344,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2345,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2346,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2347,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2348,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2349,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
2350,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
2351,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2352,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
2353,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Built-up
2354,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
2355,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
2356,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Built-up
2357,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
2358,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2359,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
2360,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Built-up
2361,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2362,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2363,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2364,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2365,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2366,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2367,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2368,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
2369,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
2370,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2371,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
2372,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
2373,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2374,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2375,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2376,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2377,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2378,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2379,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2380,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2381,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2382,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2383,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
2384,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2385,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2386,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2387,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
2388,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2389,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Cropland
2390,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
2391,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
2392,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2393,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
2394,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2395,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
2396,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2397,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
2398,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Bareland,Cropland
2399,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Built-up,Grassland
2400,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Built-up,Cropland
2401,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
2402,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2403,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2404,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2405,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
2406,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
2407,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
2408,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2409,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
2410,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
2411,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
2412,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2413,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2414,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
2415,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2416,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2417,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2418,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2419,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2420,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
2421,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2422,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Cropland
2423,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2424,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2425,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2426,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
2427,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2428,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Cropland
2429,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
2430,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
2431,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
2432,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2433,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Cropland
2434,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
2435,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2436,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,NULL
2437,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
2438,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Cropland
2439,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
2440,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
2441,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2442,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
2443,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,NULL
2444,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2445,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
2446,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
2447,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
2448,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
2449,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,NULL
2450,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2451,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Cropland
2452,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
2453,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
2454,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
2455,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2456,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
2457,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2458,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2459,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
2460,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,NULL
2461,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
2462,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Built-up
2463,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
2464,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2465,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
2466,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2467,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
2468,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2469,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2470,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
2471,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2472,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2473,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2474,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2475,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2476,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
2477,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2478,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2479,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
2480,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
2481,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,NULL,Grassland
2482,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
2483,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
2484,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
2485,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2486,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2487,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2488,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2489,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
2490,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
2491,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
2492,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
2493,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
2494,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
2495,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
2496,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
2497,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2498,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2499,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
2500,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2501,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2502,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2503,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2504,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2505,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2506,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2507,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2508,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
2509,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
2510,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
2511,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2512,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2513,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2514,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
2515,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
2516,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
2517,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2518,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2519,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2520,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2521,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2522,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2523,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2524,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
2525,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2526,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2527,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2528,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
2529,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2530,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
2531,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
2532,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
2533,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2534,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
2535,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
2536,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
2537,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
2538,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
2539,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
2540,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
2541,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2542,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
2543,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
2544,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
2545,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2546,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Wetland
2547,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
2548,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
2549,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2550,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
2551,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2552,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2553,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
2554,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
2555,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Built-up
2556,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
2557,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
2558,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2559,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
2560,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
2561,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
2562,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
2563,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
2564,NULL,Built-up,Wetland,NULL,Wetland,NULL,Forest,Forest
2565,NULL,Built-up,Wetland,NULL,Wetland,Grassland,NULL,Forest
2566,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2567,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2568,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
2569,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Forest,Forest
2570,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Water,Water
2571,NULL,Built-up,Wetland,NULL,Wetland,Bareland,NULL,Grassland
2572,NULL,Built-up,Wetland,NULL,Wetland,Bareland,NULL,Forest
2573,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2574,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2575,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
2576,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Built-up
2577,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Forest
2578,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Water,Forest
2579,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Forest,Forest
2580,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Built-up
2581,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Bareland,Grassland
2582,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
2583,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Built-up
2584,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Water,Built-up
2585,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Water,Water
2586,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Water,Forest
2587,NULL,Built-up,Wetland,NULL,Wetland,Water,Grassland,Grassland
2588,NULL,Built-up,Wetland,NULL,Wetland,Forest,Built-up,Forest
2589,NULL,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
2590,NULL,Built-up,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2591,NULL,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Water
2592,NULL,Built-up,Wetland,Non_Water,Wetland,Bareland,Water,Forest
2593,NULL,Built-up,Wetland,Non_Water,Wetland,Built-up,NULL,Grassland
2594,NULL,Built-up,Wetland,Non_Water,Wetland,Built-up,Built-up,Built-up
2595,NULL,Built-up,Wetland,Non_Water,Wetland,Built-up,Water,Bareland
2596,NULL,Built-up,Wetland,Non_Water,Wetland,Built-up,Water,Forest
2597,NULL,Built-up,Wetland,Non_Water,Wetland,Forest,Water,Forest
2598,NULL,Built-up,Wetland,Water,Wetland,Wetland,Water,Water
2599,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2600,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2601,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2602,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland,Built-up,Forest
2603,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
2604,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
2605,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
2606,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2607,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2608,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2609,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Cropland
2610,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Forest
2611,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
2612,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2613,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2614,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2615,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Forest
2616,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Forest,Bareland
2617,NULL,Built-up,Bareland,NULL,Non_Wetland,Water,Built-up,Grassland
2618,NULL,Built-up,Bareland,NULL,Non_Wetland,Forest,Built-up,Forest
2619,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2620,NULL,Built-up,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
2621,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2622,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2623,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2624,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
2625,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
2626,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
2627,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
2628,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
2629,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
2630,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
2631,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
2632,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
2633,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
2634,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
2635,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
2636,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2637,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2638,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
2639,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
2640,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2641,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
2642,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
2643,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2644,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
2645,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2646,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2647,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2648,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
2649,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2650,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
2651,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2652,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
2653,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Wetland
2654,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
2655,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
