Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWE_M_R
8150,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
8151,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8152,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8153,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
8154,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
8155,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
8156,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
8157,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
8158,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
8159,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
8160,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
8161,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
8162,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
8163,Cropland,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
8164,Cropland,Forest,Wetland,NULL,Wetland,Water,Shrubland,Water
8165,Cropland,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
8166,Cropland,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
8167,Cropland,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
8168,Cropland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8169,Cropland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
8170,Cropland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Grassland
8171,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
8172,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8173,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
8174,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
8175,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
8176,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8177,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
8178,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
8179,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
8180,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
8181,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
8182,Cropland,Forest,Water,NULL,Water,Cropland,Grassland,Forest
8183,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
8184,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8185,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
8186,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8187,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8188,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
8189,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
8190,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
8191,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8192,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8193,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8194,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8195,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8196,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
8197,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8198,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8199,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
8200,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
8201,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8202,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
8203,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
8204,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8205,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
8206,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8207,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
8208,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
8209,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
8210,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
8211,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
8212,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
8213,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
8214,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
8215,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
8216,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
8217,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
8218,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
8219,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
8220,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
8221,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
8222,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
8223,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
8224,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
8225,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
8226,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8227,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8228,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
8229,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
8230,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
8231,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
8232,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
8233,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8234,Cropland,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
8235,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
8236,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8237,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8238,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8239,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8240,Cropland,Forest,Forest,Water,Non_Wetland,NULL,Shrubland,Forest
8241,Cropland,Forest,Forest,Water,Non_Wetland,Water,NULL,Forest
8242,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
8243,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8244,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
8245,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
8246,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
8247,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8248,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8249,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
8250,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8251,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8252,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
8253,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
8254,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
8255,Wetland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
8256,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8257,Wetland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
8258,Wetland,NULL,Wetland,NULL,Wetland,NULL,Water,Wetland
8259,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
8260,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Water,NULL
8261,Wetland,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
8262,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
8263,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
8264,Wetland,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
8265,Wetland,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
8266,Wetland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
8267,Wetland,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
8268,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
8269,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8270,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
8271,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
8272,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
8273,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Forest
8274,Wetland,NULL,Water,NULL,Water,Shrubland,Grassland,Water
8275,Wetland,NULL,Water,NULL,Water,Bareland,Water,Grassland
8276,Wetland,NULL,Water,NULL,Water,Water,Water,Wetland
8277,Wetland,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
8278,Wetland,NULL,Water,Water,Water,Wetland,Grassland,Water
8279,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
8280,Wetland,NULL,Water,Water,Water,Water,Water,Water
8281,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8282,Wetland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
8283,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8284,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8285,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8286,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
8287,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8288,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8289,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8290,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8291,Wetland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
8292,Wetland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8293,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
8294,Wetland,Cropland,Wetland,Water,Wetland,Water,Water,Water
8295,Wetland,Cropland,Water,Non_Water,Water,Shrubland,Bareland,Grassland
8296,Wetland,Cropland,Water,Water,Water,Shrubland,Grassland,Forest
8297,Wetland,Cropland,Water,Water,Water,Water,Water,Water
8298,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8299,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
8300,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
8301,Wetland,Wetland,Wetland,NULL,Wetland,Water,NULL,Wetland
8302,Wetland,Wetland,Wetland,NULL,Wetland,Water,NULL,Forest
8303,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
8304,Wetland,Wetland,Wetland,NULL,Wetland,Water,Forest,Wetland
8305,Wetland,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
8306,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
8307,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
8308,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
8309,Wetland,Wetland,Water,NULL,Water,Water,Water,Wetland
8310,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
8311,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
8312,Wetland,Wetland,Water,Water,Water,Water,Water,Water
8313,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Forest
8314,Wetland,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,NULL
8315,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
8316,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
8317,Wetland,Built-up,Wetland,NULL,Wetland,Bareland,Water,NULL
8318,Wetland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
8319,Wetland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
8320,Wetland,Built-up,Water,NULL,Water,Bareland,Water,NULL
8321,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
8322,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
8323,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8324,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
8325,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
8326,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8327,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
8328,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8329,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8330,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8331,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
8332,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
8333,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8334,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
8335,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
8336,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
8337,Wetland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
8338,Wetland,Water,Wetland,NULL,Wetland,Water,NULL,Water
8339,Wetland,Water,Wetland,Water,Wetland,Shrubland,NULL,Grassland
8340,Wetland,Water,Wetland,Water,Wetland,Shrubland,Water,Water
8341,Wetland,Water,Bareland,Water,Non_Wetland,Shrubland,NULL,Water
8342,Wetland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
8343,Wetland,Water,Water,NULL,Water,Shrubland,NULL,Grassland
8344,Wetland,Water,Water,NULL,Water,Shrubland,Grassland,Forest
8345,Wetland,Water,Water,NULL,Water,Grassland,NULL,Forest
8346,Wetland,Water,Water,NULL,Water,Water,Water,Water
8347,Wetland,Water,Water,Water,Water,Shrubland,NULL,Water
8348,Wetland,Water,Water,Water,Water,Shrubland,Water,Water
8349,Wetland,Water,Water,Water,Water,Wetland,Water,Water
8350,Wetland,Water,Water,Water,Water,Water,Water,Water
8351,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
8352,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
8353,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
8354,Wetland,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Water
8355,Wetland,Water,Forest,Water,Non_Wetland,Water,Water,Water
8356,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8357,Wetland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
8358,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
8359,Wetland,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
8360,Wetland,Forest,Water,NULL,Water,Wetland,NULL,Grassland
8361,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8362,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
8363,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8364,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
8365,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8366,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
8367,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8368,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
8369,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8370,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
8371,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8372,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
8373,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8374,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8375,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8376,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8377,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8378,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
8379,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
8380,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
8381,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
8382,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
8383,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
8384,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
8385,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8386,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8387,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
8388,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
8389,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8390,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
8391,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8392,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
8393,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
8394,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
8395,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
8396,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
8397,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
8398,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
8399,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
8400,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
8401,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Bareland,Bareland
8402,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
8403,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
8404,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
8405,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
8406,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
8407,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
8408,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
8409,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
8410,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
8411,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
8412,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
8413,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8414,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8415,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
8416,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
8417,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8418,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
8419,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
8420,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
8421,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
8422,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
8423,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
8424,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
8425,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
8426,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
8427,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
8428,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
8429,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
8430,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
8431,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
8432,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8433,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
8434,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8435,Bareland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8436,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8437,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8438,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
8439,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
8440,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8441,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
8442,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8443,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
8444,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
8445,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
8446,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
8447,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8448,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
8449,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
8450,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
8451,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8452,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
8453,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
8454,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8455,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8456,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8457,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8458,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8459,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8460,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8461,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8462,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8463,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
8464,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
8465,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8466,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
8467,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
8468,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
8469,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8470,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8471,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8472,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8473,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
8474,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8475,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8476,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
