Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KPU_M_R
14496,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
14497,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
14498,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
14499,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Built-up,Forest
14500,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
14501,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
14502,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
14503,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
14504,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Water
14505,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
14506,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
14507,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
14508,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
14509,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
14510,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
14511,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Water
14512,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
14513,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
14514,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Forest
14515,Water,Water,Cropland,Water,Non_Wetland,NULL,Forest,Forest
14516,Water,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
14517,Water,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Bareland
14518,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
14519,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
14520,Water,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Forest
14521,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
14522,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Bareland
14523,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Water
14524,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Water
14525,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
14526,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
14527,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
14528,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
14529,Water,Water,Cropland,Water,Non_Wetland,Bareland,Forest,Water
14530,Water,Water,Cropland,Water,Non_Wetland,Built-up,Water,Water
14531,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Water
14532,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Forest
14533,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
14534,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
14535,Water,Water,Cropland,Water,Non_Wetland,Water,Built-up,Water
14536,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
14537,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
14538,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
14539,Water,Water,Cropland,Water,Non_Wetland,Water,Forest,Forest
14540,Water,Water,Cropland,Water,Non_Wetland,Forest,NULL,Forest
14541,Water,Water,Cropland,Water,Non_Wetland,Forest,Water,Water
14542,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
14543,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
14544,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
14545,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Grassland
14546,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
14547,Water,Water,Wetland,NULL,Wetland,NULL,Bareland,Forest
14548,Water,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
14549,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
14550,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
14551,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
14552,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
14553,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
14554,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
14555,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
14556,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
14557,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
14558,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
14559,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Built-up
14560,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
14561,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
14562,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
14563,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
14564,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
14565,Water,Water,Wetland,NULL,Wetland,Bareland,Built-up,Forest
14566,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
14567,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
14568,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
14569,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
14570,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
14571,Water,Water,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
14572,Water,Water,Wetland,NULL,Wetland,Built-up,Built-up,Water
14573,Water,Water,Wetland,NULL,Wetland,Built-up,Water,Water
14574,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
14575,Water,Water,Wetland,NULL,Wetland,Water,NULL,Forest
14576,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
14577,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
14578,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
14579,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Grassland
14580,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Water
14581,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
14582,Water,Water,Wetland,NULL,Wetland,Water,Built-up,Bareland
14583,Water,Water,Wetland,NULL,Wetland,Water,Built-up,Water
14584,Water,Water,Wetland,NULL,Wetland,Water,Built-up,Forest
14585,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
14586,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
14587,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
14588,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
14589,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
14590,Water,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
14591,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
14592,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
14593,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Water
14594,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
14595,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
14596,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
14597,Water,Water,Wetland,NULL,Wetland,Forest,Bareland,Water
14598,Water,Water,Wetland,NULL,Wetland,Forest,Bareland,Forest
14599,Water,Water,Wetland,NULL,Wetland,Forest,Built-up,Forest
14600,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
14601,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
14602,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
14603,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
14604,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
14605,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
14606,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
14607,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,NULL
14608,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
14609,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Bareland
14610,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Water
14611,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
14612,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
14613,Water,Water,Wetland,Non_Water,Wetland,NULL,Built-up,Water
14614,Water,Water,Wetland,Non_Water,Wetland,NULL,Built-up,Forest
14615,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
14616,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Cropland
14617,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Built-up
14618,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
14619,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
14620,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
14621,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
14622,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
14623,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
14624,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
14625,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
14626,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
14627,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
14628,Water,Water,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
14629,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
14630,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
14631,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Water
14632,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
14633,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
14634,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
14635,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
14636,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
14637,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
14638,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
14639,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
14640,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
14641,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
14642,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Water
14643,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
14644,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
14645,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
14646,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
14647,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
14648,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
14649,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
14650,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
14651,Water,Water,Wetland,Non_Water,Wetland,Bareland,Built-up,Water
14652,Water,Water,Wetland,Non_Water,Wetland,Bareland,Built-up,Forest
14653,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
14654,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Cropland
14655,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
14656,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
14657,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
14658,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
14659,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
14660,Water,Water,Wetland,Non_Water,Wetland,Built-up,NULL,Bareland
14661,Water,Water,Wetland,Non_Water,Wetland,Built-up,Grassland,Grassland
14662,Water,Water,Wetland,Non_Water,Wetland,Built-up,Built-up,Built-up
14663,Water,Water,Wetland,Non_Water,Wetland,Built-up,Built-up,Forest
14664,Water,Water,Wetland,Non_Water,Wetland,Built-up,Water,Grassland
14665,Water,Water,Wetland,Non_Water,Wetland,Built-up,Water,Water
14666,Water,Water,Wetland,Non_Water,Wetland,Built-up,Water,Forest
14667,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,NULL
14668,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
14669,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
14670,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
14671,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
14672,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
14673,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,NULL
14674,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
14675,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
14676,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
14677,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
14678,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
14679,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Water
14680,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Forest
14681,Water,Water,Wetland,Non_Water,Wetland,Water,Built-up,Wetland
14682,Water,Water,Wetland,Non_Water,Wetland,Water,Built-up,Water
14683,Water,Water,Wetland,Non_Water,Wetland,Water,Built-up,Forest
14684,Water,Water,Wetland,Non_Water,Wetland,Water,Water,NULL
14685,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
14686,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
14687,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
14688,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Built-up
14689,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
14690,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
14691,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
14692,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
14693,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
14694,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
14695,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
14696,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
14697,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
14698,Water,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Wetland
14699,Water,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
14700,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
14701,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
14702,Water,Water,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
14703,Water,Water,Wetland,Non_Water,Wetland,Forest,Built-up,Forest
14704,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
14705,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
14706,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
14707,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
14708,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
14709,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
14710,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
14711,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Bareland
14712,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Water
14713,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Grassland
14714,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Bareland
14715,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
14716,Water,Water,Wetland,Water,Wetland,NULL,Bareland,Water
14717,Water,Water,Wetland,Water,Wetland,NULL,Water,NULL
14718,Water,Water,Wetland,Water,Wetland,NULL,Water,Grassland
14719,Water,Water,Wetland,Water,Wetland,NULL,Water,Cropland
14720,Water,Water,Wetland,Water,Wetland,NULL,Water,Wetland
14721,Water,Water,Wetland,Water,Wetland,NULL,Water,Bareland
14722,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
14723,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
14724,Water,Water,Wetland,Water,Wetland,NULL,Forest,Water
14725,Water,Water,Wetland,Water,Wetland,NULL,Forest,Forest
14726,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
14727,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
14728,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
14729,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
14730,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Water
14731,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Forest
14732,Water,Water,Wetland,Water,Wetland,Wetland,Built-up,Water
14733,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
14734,Water,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
14735,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
14736,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
14737,Water,Water,Wetland,Water,Wetland,Wetland,Forest,Water
14738,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Bareland
14739,Water,Water,Wetland,Water,Wetland,Bareland,Shrubland,Grassland
14740,Water,Water,Wetland,Water,Wetland,Bareland,Shrubland,Water
14741,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
14742,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
14743,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Grassland
14744,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Bareland
14745,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Built-up
14746,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
14747,Water,Water,Wetland,Water,Wetland,Bareland,Built-up,Bareland
14748,Water,Water,Wetland,Water,Wetland,Bareland,Built-up,Water
14749,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
14750,Water,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
14751,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
14752,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
14753,Water,Water,Wetland,Water,Wetland,Bareland,Forest,Water
14754,Water,Water,Wetland,Water,Wetland,Built-up,Built-up,Built-up
14755,Water,Water,Wetland,Water,Wetland,Built-up,Built-up,Water
14756,Water,Water,Wetland,Water,Wetland,Built-up,Water,Grassland
14757,Water,Water,Wetland,Water,Wetland,Built-up,Water,Water
14758,Water,Water,Wetland,Water,Wetland,Water,NULL,Cropland
14759,Water,Water,Wetland,Water,Wetland,Water,NULL,Wetland
14760,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
14761,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Water
14762,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
14763,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
14764,Water,Water,Wetland,Water,Wetland,Water,Grassland,Forest
14765,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
14766,Water,Water,Wetland,Water,Wetland,Water,Bareland,Grassland
14767,Water,Water,Wetland,Water,Wetland,Water,Bareland,Wetland
14768,Water,Water,Wetland,Water,Wetland,Water,Bareland,Water
14769,Water,Water,Wetland,Water,Wetland,Water,Bareland,Forest
14770,Water,Water,Wetland,Water,Wetland,Water,Built-up,Water
14771,Water,Water,Wetland,Water,Wetland,Water,Built-up,Forest
14772,Water,Water,Wetland,Water,Wetland,Water,Water,NULL
14773,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
14774,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
14775,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
14776,Water,Water,Wetland,Water,Wetland,Water,Water,Built-up
14777,Water,Water,Wetland,Water,Wetland,Water,Water,Water
14778,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
14779,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
14780,Water,Water,Wetland,Water,Wetland,Forest,NULL,Water
14781,Water,Water,Wetland,Water,Wetland,Forest,NULL,Forest
14782,Water,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
14783,Water,Water,Wetland,Water,Wetland,Forest,Water,Grassland
14784,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
14785,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
14786,Water,Water,Wetland,Water,Wetland,Forest,Forest,Water
14787,Water,Water,Wetland,Water,Wetland,Forest,Forest,Forest
14788,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
14789,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
14790,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
14791,Water,Water,Bareland,NULL,Non_Wetland,NULL,Bareland,Water
14792,Water,Water,Bareland,NULL,Non_Wetland,NULL,Built-up,Forest
14793,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,NULL
14794,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
14795,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Bareland
14796,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
14797,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
14798,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
14799,Water,Water,Bareland,NULL,Non_Wetland,Wetland,NULL,Water
14800,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Water
14801,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,Water
14802,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
14803,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
14804,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
14805,Water,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,Water
14806,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
14807,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14808,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
14809,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
14810,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Built-up,Built-up
14811,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
14812,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
14813,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
14814,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
14815,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
14816,Water,Water,Bareland,NULL,Non_Wetland,Built-up,Grassland,Grassland
14817,Water,Water,Bareland,NULL,Non_Wetland,Built-up,Grassland,Water
14818,Water,Water,Bareland,NULL,Non_Wetland,Built-up,Wetland,Grassland
14819,Water,Water,Bareland,NULL,Non_Wetland,Built-up,Built-up,Water
14820,Water,Water,Bareland,NULL,Non_Wetland,Built-up,Water,Water
14821,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Water
14822,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Forest
14823,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
14824,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
14825,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
