Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KKT_M_R
3952,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Built-up
3953,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
3954,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
3955,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
3956,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
3957,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
3958,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
3959,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Water
3960,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Forest
3961,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,NULL
3962,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3963,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
3964,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
3965,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
3966,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3967,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
3968,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
3969,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
3970,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
3971,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3972,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3973,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
3974,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
3975,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3976,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
3977,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
3978,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
3979,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
3980,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
3981,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
3982,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3983,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
3984,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3985,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
3986,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3987,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3988,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3989,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3990,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
3991,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
3992,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
3993,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3994,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
3995,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
3996,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
3997,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3998,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3999,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Built-up
4000,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
4001,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,NULL
4002,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
4003,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
4004,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4005,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
4006,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4007,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
4008,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
4009,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Water
4010,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4011,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
4012,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4013,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4014,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4015,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
4016,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4017,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4018,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
4019,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
4020,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
4021,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Built-up
4022,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
4023,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4024,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
4025,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
4026,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4027,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
4028,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
4029,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
4030,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Bareland
4031,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
4032,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
4033,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
4034,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
4035,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
4036,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
4037,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
4038,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
4039,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
4040,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Water,Built-up
4041,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,NULL
4042,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
4043,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
4044,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
4045,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,NULL
4046,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
4047,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
4048,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
4049,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4050,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
4051,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
4052,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
4053,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4054,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4055,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
4056,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,NULL
4057,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
4058,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Cropland
4059,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Built-up
4060,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
4061,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Grassland
4062,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Forest
4063,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,NULL
4064,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
4065,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
4066,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
4067,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4068,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
4069,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
4070,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
4071,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
4072,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
4073,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
4074,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,Water,Built-up
4075,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
4076,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
4077,NULL,Built-up,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4078,NULL,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
4079,NULL,Built-up,Forest,Non_Water,Non_Wetland,Forest,Built-up,Forest
4080,NULL,Built-up,Forest,Non_Water,Non_Wetland,Forest,Water,Water
4081,NULL,Built-up,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
4082,NULL,Built-up,Forest,Water,Non_Wetland,Wetland,Water,Forest
4083,NULL,Built-up,Forest,Water,Non_Wetland,Forest,Wetland,Water
4084,NULL,Built-up,Forest,Water,Non_Wetland,Forest,Water,Forest
4085,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4086,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4087,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4088,NULL,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
4089,NULL,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4090,NULL,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
4091,NULL,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
4092,NULL,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
4093,NULL,Water,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
4094,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
4095,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4096,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
4097,NULL,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4098,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4099,NULL,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
4100,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4101,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
4102,NULL,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
4103,NULL,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4104,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
4105,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,Built-up,Bareland
4106,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
4107,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
4108,NULL,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
4109,NULL,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
4110,NULL,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
4111,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4112,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4113,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
4114,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4115,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
4116,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4117,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
4118,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
4119,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
4120,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
4121,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
4122,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
4123,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
4124,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
4125,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4126,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
4127,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
4128,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4129,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4130,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
4131,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4132,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4133,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
4134,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
4135,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4136,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
4137,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
4138,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
4139,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
4140,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
4141,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
4142,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
4143,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
4144,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4145,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
4146,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
4147,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4148,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
4149,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
4150,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
4151,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
4152,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4153,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4154,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
4155,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4156,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
4157,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4158,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
4159,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4160,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
4161,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4162,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4163,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
4164,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
4165,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
4166,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
4167,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
4168,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
4169,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
4170,NULL,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Built-up
4171,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
4172,NULL,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
4173,NULL,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
4174,NULL,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
4175,NULL,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
4176,NULL,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4177,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4178,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
4179,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Water
4180,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4181,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
4182,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
4183,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
4184,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
4185,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
4186,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4187,NULL,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
4188,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
4189,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
4190,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Water
4191,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
4192,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
4193,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4194,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
4195,NULL,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,NULL
4196,NULL,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
4197,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
4198,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
4199,NULL,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
4200,NULL,Water,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Grassland
4201,NULL,Water,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Water
4202,NULL,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
4203,NULL,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
4204,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
4205,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
4206,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
4207,NULL,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
4208,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4209,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4210,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4211,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
4212,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
4213,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4214,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
4215,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
4216,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4217,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
4218,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4219,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
4220,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Water
4221,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
4222,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
4223,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
4224,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
4225,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
4226,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
4227,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4228,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4229,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
4230,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
4231,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4232,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4233,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
4234,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
4235,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
4236,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4237,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4238,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
4239,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4240,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4241,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
4242,NULL,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
4243,NULL,Water,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
4244,NULL,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
4245,NULL,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
4246,NULL,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
4247,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4248,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
4249,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4250,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
4251,NULL,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
4252,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4253,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
4254,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4255,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
4256,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
4257,NULL,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
4258,NULL,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Grassland
4259,NULL,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
4260,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
4261,NULL,Water,Cropland,Water,Non_Wetland,NULL,Built-up,Water
4262,NULL,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
4263,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
4264,NULL,Water,Wetland,NULL,Wetland,NULL,Water,Forest
4265,NULL,Water,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
4266,NULL,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
4267,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
4268,NULL,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
4269,NULL,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
4270,NULL,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
4271,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
4272,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,NULL
4273,NULL,Water,Wetland,Non_Water,Wetland,Bareland,NULL,NULL
4274,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
4275,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
4276,NULL,Water,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
4277,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Water
4278,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
4279,NULL,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
4280,NULL,Water,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
4281,NULL,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4282,NULL,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,NULL
4283,NULL,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
