Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KUB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KUB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KUB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KUB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KUB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KUB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KUB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KUB_M_R
9637,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
9638,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
9639,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
9640,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
9641,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
9642,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Wetland
9643,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
9644,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
9645,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Wetland
9646,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
9647,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
9648,Forest,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
9649,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
9650,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
9651,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
9652,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
9653,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
9654,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
9655,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
9656,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
9657,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
9658,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
9659,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Wetland
9660,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Water
9661,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Forest
9662,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
9663,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
9664,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
9665,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
9666,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
9667,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
9668,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
9669,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
9670,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
9671,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
9672,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
9673,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
9674,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Wetland
9675,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
9676,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
9677,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
9678,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Wetland
9679,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
9680,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Wetland
9681,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
9682,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
9683,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
9684,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
9685,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
9686,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
9687,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
9688,Forest,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
9689,Forest,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Water
9690,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Shrubland,Wetland
9691,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
9692,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
9693,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
9694,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
9695,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
9696,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Water
9697,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
9698,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
9699,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
9700,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
9701,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
9702,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
9703,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
9704,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
9705,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
9706,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
9707,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
9708,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
9709,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
9710,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
9711,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
9712,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
9713,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
9714,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
9715,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
9716,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
9717,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
9718,Forest,Water,Wetland,Water,Wetland,Shrubland,Forest,Wetland
9719,Forest,Water,Wetland,Water,Wetland,Grassland,NULL,Wetland
9720,Forest,Water,Wetland,Water,Wetland,Grassland,NULL,Water
9721,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Wetland
9722,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Wetland
9723,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
9724,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Wetland
9725,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Water
9726,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Wetland
9727,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
9728,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
9729,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
9730,Forest,Water,Wetland,Water,Wetland,Water,NULL,Wetland
9731,Forest,Water,Wetland,Water,Wetland,Water,NULL,Water
9732,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
9733,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Water
9734,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
9735,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
9736,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
9737,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
9738,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
9739,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Wetland
9740,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
9741,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
9742,Forest,Water,Bareland,Water,Non_Wetland,Forest,Grassland,Wetland
9743,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
9744,Forest,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Wetland
9745,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
9746,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
9747,Forest,Water,Water,NULL,Water,NULL,NULL,Water
9748,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
9749,Forest,Water,Water,NULL,Water,Grassland,Shrubland,Forest
9750,Forest,Water,Water,NULL,Water,Grassland,Grassland,Wetland
9751,Forest,Water,Water,NULL,Water,Wetland,NULL,Wetland
9752,Forest,Water,Water,NULL,Water,Wetland,Wetland,Wetland
9753,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
9754,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
9755,Forest,Water,Water,NULL,Water,Wetland,Forest,Wetland
9756,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
9757,Forest,Water,Water,NULL,Water,Water,NULL,Wetland
9758,Forest,Water,Water,NULL,Water,Water,NULL,Water
9759,Forest,Water,Water,NULL,Water,Water,Shrubland,Wetland
9760,Forest,Water,Water,NULL,Water,Water,Grassland,Wetland
9761,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
9762,Forest,Water,Water,NULL,Water,Water,Wetland,Wetland
9763,Forest,Water,Water,NULL,Water,Water,Water,Water
9764,Forest,Water,Water,NULL,Water,Water,Water,Forest
9765,Forest,Water,Water,NULL,Water,Water,Forest,Water
9766,Forest,Water,Water,NULL,Water,Forest,Grassland,Wetland
9767,Forest,Water,Water,NULL,Water,Forest,Water,Forest
9768,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
9769,Forest,Water,Water,Non_Water,Water,Wetland,Grassland,Wetland
9770,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
9771,Forest,Water,Water,Non_Water,Water,Wetland,Water,Wetland
9772,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
9773,Forest,Water,Water,Non_Water,Water,Water,NULL,Wetland
9774,Forest,Water,Water,Non_Water,Water,Water,NULL,Water
9775,Forest,Water,Water,Non_Water,Water,Water,Grassland,Wetland
9776,Forest,Water,Water,Non_Water,Water,Water,Grassland,Water
9777,Forest,Water,Water,Non_Water,Water,Water,Grassland,Forest
9778,Forest,Water,Water,Non_Water,Water,Water,Wetland,Wetland
9779,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
9780,Forest,Water,Water,Non_Water,Water,Water,Water,Water
9781,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
9782,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
9783,Forest,Water,Water,Water,Water,NULL,NULL,Water
9784,Forest,Water,Water,Water,Water,Grassland,NULL,Water
9785,Forest,Water,Water,Water,Water,Grassland,Grassland,Wetland
9786,Forest,Water,Water,Water,Water,Grassland,Grassland,Forest
9787,Forest,Water,Water,Water,Water,Grassland,Wetland,Water
9788,Forest,Water,Water,Water,Water,Grassland,Water,Wetland
9789,Forest,Water,Water,Water,Water,Grassland,Water,Forest
9790,Forest,Water,Water,Water,Water,Grassland,Forest,Forest
9791,Forest,Water,Water,Water,Water,Wetland,NULL,Wetland
9792,Forest,Water,Water,Water,Water,Wetland,NULL,Water
9793,Forest,Water,Water,Water,Water,Wetland,Grassland,Wetland
9794,Forest,Water,Water,Water,Water,Wetland,Grassland,Water
9795,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
9796,Forest,Water,Water,Water,Water,Wetland,Water,Water
9797,Forest,Water,Water,Water,Water,Wetland,Water,Forest
9798,Forest,Water,Water,Water,Water,Water,NULL,Wetland
9799,Forest,Water,Water,Water,Water,Water,NULL,Water
9800,Forest,Water,Water,Water,Water,Water,NULL,Forest
9801,Forest,Water,Water,Water,Water,Water,Shrubland,Wetland
9802,Forest,Water,Water,Water,Water,Water,Grassland,Wetland
9803,Forest,Water,Water,Water,Water,Water,Grassland,Water
9804,Forest,Water,Water,Water,Water,Water,Grassland,Forest
9805,Forest,Water,Water,Water,Water,Water,Wetland,Water
9806,Forest,Water,Water,Water,Water,Water,Wetland,Forest
9807,Forest,Water,Water,Water,Water,Water,Water,Wetland
9808,Forest,Water,Water,Water,Water,Water,Water,Water
9809,Forest,Water,Water,Water,Water,Water,Water,Forest
9810,Forest,Water,Water,Water,Water,Water,Forest,Forest
9811,Forest,Water,Water,Water,Water,Forest,Grassland,Wetland
9812,Forest,Water,Water,Water,Water,Forest,Water,Forest
9813,Forest,Water,Water,Water,Water,Forest,Forest,Forest
9814,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
9815,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
9816,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
9817,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9818,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9819,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
9820,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
9821,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
9822,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
9823,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9824,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
9825,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
9826,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
9827,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9828,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
9829,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
9830,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
9831,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
9832,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
9833,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
9834,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
9835,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
9836,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
9837,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9838,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
9839,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
9840,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
9841,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
9842,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
9843,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
9844,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Wetland
9845,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
9846,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
9847,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
9848,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
9849,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
9850,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
9851,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
9852,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
9853,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
9854,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
9855,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
9856,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
9857,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
9858,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
9859,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
9860,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Water
9861,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9862,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Wetland
9863,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
9864,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
9865,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
9866,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
9867,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9868,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
9869,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
9870,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9871,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
9872,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
9873,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
9874,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
9875,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Water
9876,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9877,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
9878,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
9879,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
9880,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
9881,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
9882,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
9883,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
9884,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
9885,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
9886,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
9887,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Wetland
9888,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
9889,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
9890,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
9891,Forest,Water,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
9892,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
9893,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
9894,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
9895,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
9896,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9897,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
9898,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
9899,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
9900,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9901,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
9902,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
9903,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
9904,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9905,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
9906,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
9907,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
9908,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
9909,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
9910,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
9911,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9912,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
9913,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9914,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9915,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
9916,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9917,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
9918,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
9919,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
9920,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
9921,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
9922,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
9923,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
9924,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
9925,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9926,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
9927,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
9928,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
9929,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
9930,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9931,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
9932,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
9933,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
9934,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9935,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
9936,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
9937,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9938,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
9939,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
9940,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
9941,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
9942,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
9943,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
9944,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
9945,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
9946,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
9947,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
9948,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
9949,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9950,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
9951,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
9952,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
9953,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
9954,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
9955,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
9956,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
9957,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
9958,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Water
9959,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
9960,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
9961,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
9962,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9963,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
9964,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
9965,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
9966,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
9967,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
9968,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
9969,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
9970,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
9971,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
9972,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
9973,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
9974,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
9975,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
9976,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
9977,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
9978,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
9979,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
9980,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Wetland
9981,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
9982,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
9983,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
9984,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
9985,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
9986,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
9987,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
9988,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
9989,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
