,GWL_FCS30D_2022,GLC_FCS30D_2022,ESRI_Annual_LULC_2024,WorldCover_2021,GSW_Yearly_2021,DynamicWorld_2024,meta,tile_id
287,1556,1445,867,1295,702,1336,"{'AFRICA_2024_DynamicWorld_2024_37PGM_M_R': 1336, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PGM_M_R': 867, 'AFRICA_2024_GLC_FCS30D_2022_37PGM_M_R': 1445, 'AFRICA_2024_GSW_Yearly_2021_37PGM_M_R': 702, 'AFRICA_2024_GWL_FCS30D_2022_37PGM_M_R': 1556, 'AFRICA_2024_WorldCover_2021_37PGM_M_R': 1295}",37PGM
288,710,763,589,708,358,764,"{'AFRICA_2024_DynamicWorld_2024_37PFT_M_R': 764, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PFT_M_R': 589, 'AFRICA_2024_GLC_FCS30D_2022_37PFT_M_R': 763, 'AFRICA_2024_GSW_Yearly_2021_37PFT_M_R': 358, 'AFRICA_2024_GWL_FCS30D_2022_37PFT_M_R': 710, 'AFRICA_2024_WorldCover_2021_37PFT_M_R': 708}",37PFT
289,2588,2392,1852,2156,967,2158,"{'AFRICA_2024_DynamicWorld_2024_37PFM_M_R': 2158, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PFM_M_R': 1852, 'AFRICA_2024_GLC_FCS30D_2022_37PFM_M_R': 2392, 'AFRICA_2024_GSW_Yearly_2021_37PFM_M_R': 967, 'AFRICA_2024_GWL_FCS30D_2022_37PFM_M_R': 2588, 'AFRICA_2024_WorldCover_2021_37PFM_M_R': 2156}",37PFM
290,60,85,55,81,42,85,"{'AFRICA_2024_DynamicWorld_2024_37PGT_M_R': 85, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PGT_M_R': 55, 'AFRICA_2024_GLC_FCS30D_2022_37PGT_M_R': 85, 'AFRICA_2024_GSW_Yearly_2021_37PGT_M_R': 42, 'AFRICA_2024_GWL_FCS30D_2022_37PGT_M_R': 60, 'AFRICA_2024_WorldCover_2021_37PGT_M_R': 81}",37PGT
291,808,740,564,654,82,518,"{'AFRICA_2024_DynamicWorld_2024_37QDU_M_R': 518, 'AFRICA_2024_ESRI_Annual_LULC_2024_37QDU_M_R': 564, 'AFRICA_2024_GLC_FCS30D_2022_37QDU_M_R': 740, 'AFRICA_2024_GSW_Yearly_2021_37QDU_M_R': 82, 'AFRICA_2024_GWL_FCS30D_2022_37QDU_M_R': 808, 'AFRICA_2024_WorldCover_2021_37QDU_M_R': 654}",37QDU
292,1064,1088,795,926,415,1040,"{'AFRICA_2024_DynamicWorld_2024_37PFS_M_R': 1040, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PFS_M_R': 795, 'AFRICA_2024_GLC_FCS30D_2022_37PFS_M_R': 1088, 'AFRICA_2024_GSW_Yearly_2021_37PFS_M_R': 415, 'AFRICA_2024_GWL_FCS30D_2022_37PFS_M_R': 1064, 'AFRICA_2024_WorldCover_2021_37PFS_M_R': 926}",37PFS
293,1293,1263,849,1069,525,1124,"{'AFRICA_2024_DynamicWorld_2024_37PHN_M_R': 1124, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PHN_M_R': 849, 'AFRICA_2024_GLC_FCS30D_2022_37PHN_M_R': 1263, 'AFRICA_2024_GSW_Yearly_2021_37PHN_M_R': 525, 'AFRICA_2024_GWL_FCS30D_2022_37PHN_M_R': 1293, 'AFRICA_2024_WorldCover_2021_37PHN_M_R': 1069}",37PHN
294,1167,1123,711,967,438,990,"{'AFRICA_2024_DynamicWorld_2024_37PHP_M_R': 990, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PHP_M_R': 711, 'AFRICA_2024_GLC_FCS30D_2022_37PHP_M_R': 1123, 'AFRICA_2024_GSW_Yearly_2021_37PHP_M_R': 438, 'AFRICA_2024_GWL_FCS30D_2022_37PHP_M_R': 1167, 'AFRICA_2024_WorldCover_2021_37PHP_M_R': 967}",37PHP
295,349,390,327,370,231,224,"{'AFRICA_2024_DynamicWorld_2024_37QFU_M_R': 224, 'AFRICA_2024_ESRI_Annual_LULC_2024_37QFU_M_R': 327, 'AFRICA_2024_GLC_FCS30D_2022_37QFU_M_R': 390, 'AFRICA_2024_GSW_Yearly_2021_37QFU_M_R': 231, 'AFRICA_2024_GWL_FCS30D_2022_37QFU_M_R': 349, 'AFRICA_2024_WorldCover_2021_37QFU_M_R': 370}",37QFU
296,1577,1396,1240,1323,435,1283,"{'AFRICA_2024_DynamicWorld_2024_37PHL_M_R': 1283, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PHL_M_R': 1240, 'AFRICA_2024_GLC_FCS30D_2022_37PHL_M_R': 1396, 'AFRICA_2024_GSW_Yearly_2021_37PHL_M_R': 435, 'AFRICA_2024_GWL_FCS30D_2022_37PHL_M_R': 1577, 'AFRICA_2024_WorldCover_2021_37PHL_M_R': 1323}",37PHL
297,862,906,630,787,401,591,"{'AFRICA_2024_DynamicWorld_2024_37QEU_M_R': 591, 'AFRICA_2024_ESRI_Annual_LULC_2024_37QEU_M_R': 630, 'AFRICA_2024_GLC_FCS30D_2022_37QEU_M_R': 906, 'AFRICA_2024_GSW_Yearly_2021_37QEU_M_R': 401, 'AFRICA_2024_GWL_FCS30D_2022_37QEU_M_R': 862, 'AFRICA_2024_WorldCover_2021_37QEU_M_R': 787}",37QEU
298,997,881,617,808,136,794,"{'AFRICA_2024_DynamicWorld_2024_37PHK_M_R': 794, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PHK_M_R': 617, 'AFRICA_2024_GLC_FCS30D_2022_37PHK_M_R': 881, 'AFRICA_2024_GSW_Yearly_2021_37PHK_M_R': 136, 'AFRICA_2024_GWL_FCS30D_2022_37PHK_M_R': 997, 'AFRICA_2024_WorldCover_2021_37PHK_M_R': 808}",37PHK
299,1469,1331,1089,1268,545,1262,"{'AFRICA_2024_DynamicWorld_2024_38NKK_M_R': 1262, 'AFRICA_2024_ESRI_Annual_LULC_2024_38NKK_M_R': 1089, 'AFRICA_2024_GLC_FCS30D_2022_38NKK_M_R': 1331, 'AFRICA_2024_GSW_Yearly_2021_38NKK_M_R': 545, 'AFRICA_2024_GWL_FCS30D_2022_38NKK_M_R': 1469, 'AFRICA_2024_WorldCover_2021_38NKK_M_R': 1268}",38NKK
300,528,484,373,380,197,48,"{'AFRICA_2024_DynamicWorld_2024_38NLJ_M_R': 48, 'AFRICA_2024_ESRI_Annual_LULC_2024_38NLJ_M_R': 373, 'AFRICA_2024_GLC_FCS30D_2022_38NLJ_M_R': 484, 'AFRICA_2024_GSW_Yearly_2021_38NLJ_M_R': 197, 'AFRICA_2024_GWL_FCS30D_2022_38NLJ_M_R': 528, 'AFRICA_2024_WorldCover_2021_38NLJ_M_R': 380}",38NLJ
301,531,602,449,534,252,575,"{'AFRICA_2024_DynamicWorld_2024_37PHR_M_R': 575, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PHR_M_R': 449, 'AFRICA_2024_GLC_FCS30D_2022_37PHR_M_R': 602, 'AFRICA_2024_GSW_Yearly_2021_37PHR_M_R': 252, 'AFRICA_2024_GWL_FCS30D_2022_37PHR_M_R': 531, 'AFRICA_2024_WorldCover_2021_37PHR_M_R': 534}",37PHR
302,959,1014,670,847,420,896,"{'AFRICA_2024_DynamicWorld_2024_37PHQ_M_R': 896, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PHQ_M_R': 670, 'AFRICA_2024_GLC_FCS30D_2022_37PHQ_M_R': 1014, 'AFRICA_2024_GSW_Yearly_2021_37PHQ_M_R': 420, 'AFRICA_2024_GWL_FCS30D_2022_37PHQ_M_R': 959, 'AFRICA_2024_WorldCover_2021_37PHQ_M_R': 847}",37PHQ
303,1767,1662,1288,1616,871,1556,"{'AFRICA_2024_DynamicWorld_2024_38NKN_M_R': 1556, 'AFRICA_2024_ESRI_Annual_LULC_2024_38NKN_M_R': 1288, 'AFRICA_2024_GLC_FCS30D_2022_38NKN_M_R': 1662, 'AFRICA_2024_GSW_Yearly_2021_38NKN_M_R': 871, 'AFRICA_2024_GWL_FCS30D_2022_38NKN_M_R': 1767, 'AFRICA_2024_WorldCover_2021_38NKN_M_R': 1616}",38NKN
304,370,416,299,395,213,404,"{'AFRICA_2024_DynamicWorld_2024_37PHS_M_R': 404, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PHS_M_R': 299, 'AFRICA_2024_GLC_FCS30D_2022_37PHS_M_R': 416, 'AFRICA_2024_GSW_Yearly_2021_37PHS_M_R': 213, 'AFRICA_2024_GWL_FCS30D_2022_37PHS_M_R': 370, 'AFRICA_2024_WorldCover_2021_37PHS_M_R': 395}",37PHS
305,1946,1820,1465,1747,964,1741,"{'AFRICA_2024_DynamicWorld_2024_38NKM_M_R': 1741, 'AFRICA_2024_ESRI_Annual_LULC_2024_38NKM_M_R': 1465, 'AFRICA_2024_GLC_FCS30D_2022_38NKM_M_R': 1820, 'AFRICA_2024_GSW_Yearly_2021_38NKM_M_R': 964, 'AFRICA_2024_GWL_FCS30D_2022_38NKM_M_R': 1946, 'AFRICA_2024_WorldCover_2021_38NKM_M_R': 1747}",38NKM
306,698,769,590,698,376,767,"{'AFRICA_2024_DynamicWorld_2024_37PHT_M_R': 767, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PHT_M_R': 590, 'AFRICA_2024_GLC_FCS30D_2022_37PHT_M_R': 769, 'AFRICA_2024_GSW_Yearly_2021_37PHT_M_R': 376, 'AFRICA_2024_GWL_FCS30D_2022_37PHT_M_R': 698, 'AFRICA_2024_WorldCover_2021_37PHT_M_R': 698}",37PHT
307,1134,1239,1005,1143,654,637,"{'AFRICA_2024_DynamicWorld_2024_37QHU_M_R': 637, 'AFRICA_2024_ESRI_Annual_LULC_2024_37QHU_M_R': 1005, 'AFRICA_2024_GLC_FCS30D_2022_37QHU_M_R': 1239, 'AFRICA_2024_GSW_Yearly_2021_37QHU_M_R': 654, 'AFRICA_2024_GWL_FCS30D_2022_37QHU_M_R': 1134, 'AFRICA_2024_WorldCover_2021_37QHU_M_R': 1143}",37QHU
308,489,431,271,369,67,363,"{'AFRICA_2024_DynamicWorld_2024_38NKP_M_R': 363, 'AFRICA_2024_ESRI_Annual_LULC_2024_38NKP_M_R': 271, 'AFRICA_2024_GLC_FCS30D_2022_38NKP_M_R': 431, 'AFRICA_2024_GSW_Yearly_2021_38NKP_M_R': 67, 'AFRICA_2024_GWL_FCS30D_2022_38NKP_M_R': 489, 'AFRICA_2024_WorldCover_2021_38NKP_M_R': 369}",38NKP
309,596,571,351,473,153,457,"{'AFRICA_2024_DynamicWorld_2024_38NKL_M_R': 457, 'AFRICA_2024_ESRI_Annual_LULC_2024_38NKL_M_R': 351, 'AFRICA_2024_GLC_FCS30D_2022_38NKL_M_R': 571, 'AFRICA_2024_GSW_Yearly_2021_38NKL_M_R': 153, 'AFRICA_2024_GWL_FCS30D_2022_38NKL_M_R': 596, 'AFRICA_2024_WorldCover_2021_38NKL_M_R': 473}",38NKL
310,543,483,375,423,134,264,"{'AFRICA_2024_DynamicWorld_2024_38NLK_M_R': 264, 'AFRICA_2024_ESRI_Annual_LULC_2024_38NLK_M_R': 375, 'AFRICA_2024_GLC_FCS30D_2022_38NLK_M_R': 483, 'AFRICA_2024_GSW_Yearly_2021_38NLK_M_R': 134, 'AFRICA_2024_GWL_FCS30D_2022_38NLK_M_R': 543, 'AFRICA_2024_WorldCover_2021_38NLK_M_R': 423}",38NLK
311,1078,989,594,851,280,876,"{'AFRICA_2024_DynamicWorld_2024_37PHM_M_R': 876, 'AFRICA_2024_ESRI_Annual_LULC_2024_37PHM_M_R': 594, 'AFRICA_2024_GLC_FCS30D_2022_37PHM_M_R': 989, 'AFRICA_2024_GSW_Yearly_2021_37PHM_M_R': 280, 'AFRICA_2024_GWL_FCS30D_2022_37PHM_M_R': 1078, 'AFRICA_2024_WorldCover_2021_37PHM_M_R': 851}",37PHM
312,1188,1115,904,1051,518,633,"{'AFRICA_2024_DynamicWorld_2024_38NLM_M_R': 633, 'AFRICA_2024_ESRI_Annual_LULC_2024_38NLM_M_R': 904, 'AFRICA_2024_GLC_FCS30D_2022_38NLM_M_R': 1115, 'AFRICA_2024_GSW_Yearly_2021_38NLM_M_R': 518, 'AFRICA_2024_GWL_FCS30D_2022_38NLM_M_R': 1188, 'AFRICA_2024_WorldCover_2021_38NLM_M_R': 1051}",38NLM
313,296,269,153,228,44,105,"{'AFRICA_2024_DynamicWorld_2024_38NLN_M_R': 105, 'AFRICA_2024_ESRI_Annual_LULC_2024_38NLN_M_R': 153, 'AFRICA_2024_GLC_FCS30D_2022_38NLN_M_R': 269, 'AFRICA_2024_GSW_Yearly_2021_38NLN_M_R': 44, 'AFRICA_2024_GWL_FCS30D_2022_38NLN_M_R': 296, 'AFRICA_2024_WorldCover_2021_38NLN_M_R': 228}",38NLN
314,370,323,202,282,63,144,"{'AFRICA_2024_DynamicWorld_2024_38NLP_M_R': 144, 'AFRICA_2024_ESRI_Annual_LULC_2024_38NLP_M_R': 202, 'AFRICA_2024_GLC_FCS30D_2022_38NLP_M_R': 323, 'AFRICA_2024_GSW_Yearly_2021_38NLP_M_R': 63, 'AFRICA_2024_GWL_FCS30D_2022_38NLP_M_R': 370, 'AFRICA_2024_WorldCover_2021_38NLP_M_R': 282}",38NLP
315,699,755,579,622,350,370,"{'AFRICA_2024_DynamicWorld_2024_38PLU_M_R': 370, 'AFRICA_2024_ESRI_Annual_LULC_2024_38PLU_M_R': 579, 'AFRICA_2024_GLC_FCS30D_2022_38PLU_M_R': 755, 'AFRICA_2024_GSW_Yearly_2021_38PLU_M_R': 350, 'AFRICA_2024_GWL_FCS30D_2022_38PLU_M_R': 699, 'AFRICA_2024_WorldCover_2021_38PLU_M_R': 622}",38PLU
316,986,1031,750,853,428,614,"{'AFRICA_2024_DynamicWorld_2024_38PLT_M_R': 614, 'AFRICA_2024_ESRI_Annual_LULC_2024_38PLT_M_R': 750, 'AFRICA_2024_GLC_FCS30D_2022_38PLT_M_R': 1031, 'AFRICA_2024_GSW_Yearly_2021_38PLT_M_R': 428, 'AFRICA_2024_GWL_FCS30D_2022_38PLT_M_R': 986, 'AFRICA_2024_WorldCover_2021_38PLT_M_R': 853}",38PLT
317,1078,1037,768,913,375,616,"{'AFRICA_2024_DynamicWorld_2024_38PLA_M_R': 616, 'AFRICA_2024_ESRI_Annual_LULC_2024_38PLA_M_R': 768, 'AFRICA_2024_GLC_FCS30D_2022_38PLA_M_R': 1037, 'AFRICA_2024_GSW_Yearly_2021_38PLA_M_R': 375, 'AFRICA_2024_GWL_FCS30D_2022_38PLA_M_R': 1078, 'AFRICA_2024_WorldCover_2021_38PLA_M_R': 913}",38PLA
318,244,225,122,195,75,113,"{'AFRICA_2024_DynamicWorld_2024_38NLL_M_R': 113, 'AFRICA_2024_ESRI_Annual_LULC_2024_38NLL_M_R': 122, 'AFRICA_2024_GLC_FCS30D_2022_38NLL_M_R': 225, 'AFRICA_2024_GSW_Yearly_2021_38NLL_M_R': 75, 'AFRICA_2024_GWL_FCS30D_2022_38NLL_M_R': 244, 'AFRICA_2024_WorldCover_2021_38NLL_M_R': 195}",38NLL
319,984,1028,790,909,396,961,"{'AFRICA_2024_DynamicWorld_2024_38PKC_M_R': 961, 'AFRICA_2024_ESRI_Annual_LULC_2024_38PKC_M_R': 790, 'AFRICA_2024_GLC_FCS30D_2022_38PKC_M_R': 1028, 'AFRICA_2024_GSW_Yearly_2021_38PKC_M_R': 396, 'AFRICA_2024_GWL_FCS30D_2022_38PKC_M_R': 984, 'AFRICA_2024_WorldCover_2021_38PKC_M_R': 909}",38PKC
320,951,980,712,846,347,829,"{'AFRICA_2024_DynamicWorld_2024_38PKA_M_R': 829, 'AFRICA_2024_ESRI_Annual_LULC_2024_38PKA_M_R': 712, 'AFRICA_2024_GLC_FCS30D_2022_38PKA_M_R': 980, 'AFRICA_2024_GSW_Yearly_2021_38PKA_M_R': 347, 'AFRICA_2024_GWL_FCS30D_2022_38PKA_M_R': 951, 'AFRICA_2024_WorldCover_2021_38PKA_M_R': 846}",38PKA
321,1331,1421,1042,1185,638,1323,"{'AFRICA_2024_DynamicWorld_2024_38PKV_M_R': 1323, 'AFRICA_2024_ESRI_Annual_LULC_2024_38PKV_M_R': 1042, 'AFRICA_2024_GLC_FCS30D_2022_38PKV_M_R': 1421, 'AFRICA_2024_GSW_Yearly_2021_38PKV_M_R': 638, 'AFRICA_2024_GWL_FCS30D_2022_38PKV_M_R': 1331, 'AFRICA_2024_WorldCover_2021_38PKV_M_R': 1185}",38PKV
322,694,606,394,548,77,537,"{'AFRICA_2024_DynamicWorld_2024_38PKQ_M_R': 537, 'AFRICA_2024_ESRI_Annual_LULC_2024_38PKQ_M_R': 394, 'AFRICA_2024_GLC_FCS30D_2022_38PKQ_M_R': 606, 'AFRICA_2024_GSW_Yearly_2021_38PKQ_M_R': 77, 'AFRICA_2024_GWL_FCS30D_2022_38PKQ_M_R': 694, 'AFRICA_2024_WorldCover_2021_38PKQ_M_R': 548}",38PKQ
323,1160,1168,772,971,429,990,"{'AFRICA_2024_DynamicWorld_2024_38PKU_M_R': 990, 'AFRICA_2024_ESRI_Annual_LULC_2024_38PKU_M_R': 772, 'AFRICA_2024_GLC_FCS30D_2022_38PKU_M_R': 1168, 'AFRICA_2024_GSW_Yearly_2021_38PKU_M_R': 429, 'AFRICA_2024_GWL_FCS30D_2022_38PKU_M_R': 1160, 'AFRICA_2024_WorldCover_2021_38PKU_M_R': 971}",38PKU
324,1217,1275,925,1072,570,1029,"{'AFRICA_2024_DynamicWorld_2024_38PKT_M_R': 1029, 'AFRICA_2024_ESRI_Annual_LULC_2024_38PKT_M_R': 925, 'AFRICA_2024_GLC_FCS30D_2022_38PKT_M_R': 1275, 'AFRICA_2024_GSW_Yearly_2021_38PKT_M_R': 570, 'AFRICA_2024_GWL_FCS30D_2022_38PKT_M_R': 1217, 'AFRICA_2024_WorldCover_2021_38PKT_M_R': 1072}",38PKT
325,421,360,240,328,72,184,"{'AFRICA_2024_DynamicWorld_2024_38PLQ_M_R': 184, 'AFRICA_2024_ESRI_Annual_LULC_2024_38PLQ_M_R': 240, 'AFRICA_2024_GLC_FCS30D_2022_38PLQ_M_R': 360, 'AFRICA_2024_GSW_Yearly_2021_38PLQ_M_R': 72, 'AFRICA_2024_GWL_FCS30D_2022_38PLQ_M_R': 421, 'AFRICA_2024_WorldCover_2021_38PLQ_M_R': 328}",38PLQ
326,755,669,491,616,267,328,"{'AFRICA_2024_DynamicWorld_2024_38PLR_M_R': 328, 'AFRICA_2024_ESRI_Annual_LULC_2024_38PLR_M_R': 491, 'AFRICA_2024_GLC_FCS30D_2022_38PLR_M_R': 669, 'AFRICA_2024_GSW_Yearly_2021_38PLR_M_R': 267, 'AFRICA_2024_GWL_FCS30D_2022_38PLR_M_R': 755, 'AFRICA_2024_WorldCover_2021_38PLR_M_R': 616}",38PLR
327,712,644,465,562,117,365,"{'AFRICA_2024_DynamicWorld_2024_38PLC_M_R': 365, 'AFRICA_2024_ESRI_Annual_LULC_2024_38PLC_M_R': 465, 'AFRICA_2024_GLC_FCS30D_2022_38PLC_M_R': 644, 'AFRICA_2024_GSW_Yearly_2021_38PLC_M_R': 117, 'AFRICA_2024_GWL_FCS30D_2022_38PLC_M_R': 712, 'AFRICA_2024_WorldCover_2021_38PLC_M_R': 562}",38PLC
328,1303,1354,1073,1248,694,714,"{'AFRICA_2024_DynamicWorld_2024_38QKD_M_R': 714, 'AFRICA_2024_ESRI_Annual_LULC_2024_38QKD_M_R': 1073, 'AFRICA_2024_GLC_FCS30D_2022_38QKD_M_R': 1354, 'AFRICA_2024_GSW_Yearly_2021_38QKD_M_R': 694, 'AFRICA_2024_GWL_FCS30D_2022_38QKD_M_R': 1303, 'AFRICA_2024_WorldCover_2021_38QKD_M_R': 1248}",38QKD
329,496,456,285,391,99,164,"{'AFRICA_2024_DynamicWorld_2024_38QLD_M_R': 164, 'AFRICA_2024_ESRI_Annual_LULC_2024_38QLD_M_R': 285, 'AFRICA_2024_GLC_FCS30D_2022_38QLD_M_R': 456, 'AFRICA_2024_GSW_Yearly_2021_38QLD_M_R': 99, 'AFRICA_2024_GWL_FCS30D_2022_38QLD_M_R': 496, 'AFRICA_2024_WorldCover_2021_38QLD_M_R': 391}",38QLD
330,927,934,689,820,403,462,"{'AFRICA_2024_DynamicWorld_2024_38PLV_M_R': 462, 'AFRICA_2024_ESRI_Annual_LULC_2024_38PLV_M_R': 689, 'AFRICA_2024_GLC_FCS30D_2022_38PLV_M_R': 934, 'AFRICA_2024_GSW_Yearly_2021_38PLV_M_R': 403, 'AFRICA_2024_GWL_FCS30D_2022_38PLV_M_R': 927, 'AFRICA_2024_WorldCover_2021_38PLV_M_R': 820}",38PLV
331,747,677,488,619,120,385,"{'AFRICA_2024_DynamicWorld_2024_38PLB_M_R': 385, 'AFRICA_2024_ESRI_Annual_LULC_2024_38PLB_M_R': 488, 'AFRICA_2024_GLC_FCS30D_2022_38PLB_M_R': 677, 'AFRICA_2024_GSW_Yearly_2021_38PLB_M_R': 120, 'AFRICA_2024_GWL_FCS30D_2022_38PLB_M_R': 747, 'AFRICA_2024_WorldCover_2021_38PLB_M_R': 619}",38PLB
332,1099,1108,832,1016,457,965,"{'AFRICA_2024_DynamicWorld_2024_38PKB_M_R': 965, 'AFRICA_2024_ESRI_Annual_LULC_2024_38PKB_M_R': 832, 'AFRICA_2024_GLC_FCS30D_2022_38PKB_M_R': 1108, 'AFRICA_2024_GSW_Yearly_2021_38PKB_M_R': 457, 'AFRICA_2024_GWL_FCS30D_2022_38PKB_M_R': 1099, 'AFRICA_2024_WorldCover_2021_38PKB_M_R': 1016}",38PKB
333,1191,1073,817,994,232,946,"{'AFRICA_2024_DynamicWorld_2024_38PKR_M_R': 946, 'AFRICA_2024_ESRI_Annual_LULC_2024_38PKR_M_R': 817, 'AFRICA_2024_GLC_FCS30D_2022_38PKR_M_R': 1073, 'AFRICA_2024_GSW_Yearly_2021_38PKR_M_R': 232, 'AFRICA_2024_GWL_FCS30D_2022_38PKR_M_R': 1191, 'AFRICA_2024_WorldCover_2021_38PKR_M_R': 994}",38PKR
334,625,597,445,504,168,247,"{'AFRICA_2024_DynamicWorld_2024_38PLS_M_R': 247, 'AFRICA_2024_ESRI_Annual_LULC_2024_38PLS_M_R': 445, 'AFRICA_2024_GLC_FCS30D_2022_38PLS_M_R': 597, 'AFRICA_2024_GSW_Yearly_2021_38PLS_M_R': 168, 'AFRICA_2024_GWL_FCS30D_2022_38PLS_M_R': 625, 'AFRICA_2024_WorldCover_2021_38PLS_M_R': 504}",38PLS
335,859,785,539,660,108,653,"{'AFRICA_2024_DynamicWorld_2024_38PKS_M_R': 653, 'AFRICA_2024_ESRI_Annual_LULC_2024_38PKS_M_R': 539, 'AFRICA_2024_GLC_FCS30D_2022_38PKS_M_R': 785, 'AFRICA_2024_GSW_Yearly_2021_38PKS_M_R': 108, 'AFRICA_2024_GWL_FCS30D_2022_38PKS_M_R': 859, 'AFRICA_2024_WorldCover_2021_38PKS_M_R': 660}",38PKS
